interval_start,interval_end,plan_day,natural_day,step,template_label,schedule,release_used,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,price_max_source_time,load_actual_kwh,pv_actual_kwh,q0_kwh,qfinal_kwh,base_plan_cost_yuan,up_adjustment_cost_yuan,down_refund_B_yuan,ordinary_cost_B_yuan,emergency_kwh,emergency_cost_yuan,charge_kwh,discharge_kwh,unused_supply_kwh,soc_before_kwh,soc_after_kwh
2025-05-28 19:10:00,2025-05-28 19:20:00,2025-05-28 00:00:00,2025-05-28 00:00:00,114,19:10-19:20,M3,18,1.3217,1.3217,2025-05-29 00:00:00,758.1957333333332,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,758.1957333333332,0.0,9085.811555555556,8243.371851851853
2025-05-28 19:20:00,2025-05-28 19:30:00,2025-05-28 00:00:00,2025-05-28 00:00:00,115,19:20-19:30,M3,18,1.2881,1.2881,2025-05-29 00:00:00,744.5501833333333,0.4322333333333333,813.4951433333334,813.4951433333334,1047.8630941276667,0.0,-0.0,1047.8630941276667,0.0,0.0,69.37719333333348,0.0,0.0,8243.371851851853,8305.811325851853
2025-05-28 19:30:00,2025-05-28 19:40:00,2025-05-28 00:00:00,2025-05-28 00:00:00,116,19:30-19:40,M3,18,1.3428,1.3428,2025-05-29 00:00:00,777.5616666666666,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,777.5616666666666,0.0,8305.811325851853,7441.853918444446
2025-05-28 19:40:00,2025-05-28 19:50:00,2025-05-28 00:00:00,2025-05-28 00:00:00,117,19:40-19:50,M3,18,1.3731,1.3731,2025-05-29 00:00:00,824.9513499999999,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,824.9513499999999,0.0,7441.853918444446,6525.2413073333355
2025-05-28 19:50:00,2025-05-28 20:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,118,19:50-20:00,M3,18,1.3675,1.3675,2025-05-29 00:00:00,819.3272166666667,0.031033333333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,819.2961833333334,0.0,6525.2413073333355,5614.912214740743
2025-05-28 20:00:00,2025-05-28 20:10:00,2025-05-28 00:00:00,2025-05-28 00:00:00,119,20:00-20:10,M3,18,1.347,1.347,2025-05-29 00:00:00,791.3083333333334,0.0,23.026333333333355,23.026333333333355,31.016471000000028,0.0,-0.0,31.016471000000028,0.0,0.0,0.0,768.282,0.0,5614.912214740743,4761.265548074077
2025-05-28 20:10:00,2025-05-28 20:20:00,2025-05-28 00:00:00,2025-05-28 00:00:00,120,20:10-20:20,M3,18,1.3285,1.3285,2025-05-29 00:00:00,825.7825333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,825.7825333333333,0.0,4761.265548074077,3843.7293999259286
2025-05-28 20:20:00,2025-05-28 20:30:00,2025-05-28 00:00:00,2025-05-28 00:00:00,121,20:20-20:30,M3,18,1.2973,1.2973,2025-05-29 00:00:00,807.7172,0.0022333333333333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,807.7149666666667,0.0,3843.7293999259286,2946.2683258518546
2025-05-28 20:30:00,2025-05-28 20:40:00,2025-05-28 00:00:00,2025-05-28 00:00:00,122,20:30-20:40,M3,18,1.2904,1.2904,2025-05-29 00:00:00,747.3283333333334,0.0,344.67936833333437,344.67936833333437,444.7742568973347,0.0,-0.0,444.7742568973347,0.0,0.0,0.0,402.648964999999,0.0,2946.2683258518546,2498.880586962967
2025-05-28 20:40:00,2025-05-28 20:50:00,2025-05-28 00:00:00,2025-05-28 00:00:00,123,20:40-20:50,M3,18,1.3351,1.3351,2025-05-29 00:00:00,773.9191833333332,0.0,7.7174183333333986,7.7174183333333986,10.30352521683342,0.0,-0.0,10.30352521683342,0.0,0.0,0.0,766.2017649999998,0.0,2498.880586962967,1647.5452925185227
2025-05-28 20:50:00,2025-05-28 21:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,124,20:50-21:00,M3,18,1.1992,1.1992,2025-05-29 00:00:00,793.2032166666665,0.0,840.4667116666667,840.4667116666667,1007.8876806306668,0.0,-0.0,1007.8876806306668,0.0,0.0,47.26349500000015,0.0,0.0,1647.5452925185227,1690.082438018523
2025-05-28 21:00:00,2025-05-28 21:10:00,2025-05-28 00:00:00,2025-05-28 00:00:00,125,21:00-21:10,M3,18,0.9611,0.9611,2025-05-29 00:00:00,781.4566666666666,0.0,856.9056666666664,856.9056666666664,823.572036233333,0.0,-0.0,823.572036233333,0.0,0.0,75.44899999999984,0.0,0.0,1690.082438018523,1757.9865380185229
2025-05-28 21:10:00,2025-05-28 21:20:00,2025-05-28 00:00:00,2025-05-28 00:00:00,126,21:10-21:20,M3,18,0.9467,0.9467,2025-05-29 00:00:00,805.2095166666666,0.0,850.2013566666667,850.2013566666667,804.8856243563333,0.0,-0.0,804.8856243563333,0.0,0.0,44.99184000000014,0.0,0.0,1757.9865380185229,1798.479194018523
2025-05-28 21:20:00,2025-05-28 21:30:00,2025-05-28 00:00:00,2025-05-28 00:00:00,127,21:20-21:30,M3,18,0.9803,0.9803,2025-05-29 00:00:00,784.8864,0.0,839.6729033333334,839.6729033333334,823.1313471376667,0.0,-0.0,823.1313471376667,0.0,0.0,54.78650333333337,0.0,0.0,1798.479194018523,1847.787047018523
2025-05-28 21:30:00,2025-05-28 21:40:00,2025-05-28 00:00:00,2025-05-28 00:00:00,128,21:30-21:40,M3,18,0.9901,0.9901,2025-05-29 00:00:00,750.26,0.0,823.6971666666666,823.6971666666666,815.5425647166666,0.0,-0.0,815.5425647166666,0.0,0.0,73.4371666666666,0.0,0.0,1847.787047018523,1913.8804970185229
2025-05-28 21:40:00,2025-05-28 21:50:00,2025-05-28 00:00:00,2025-05-28 00:00:00,129,21:40-21:50,M3,18,1.0384,1.0384,2025-05-29 00:00:00,802.1812499999999,0.0,851.2196516666667,851.2196516666667,883.9064862906666,0.0,-0.0,883.9064862906666,0.0,0.0,49.0384016666668,0.0,0.0,1913.8804970185229,1958.015058518523
2025-05-28 21:50:00,2025-05-28 22:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,130,21:50-22:00,M3,18,0.8113,0.8113,2025-05-29 00:00:00,749.0712666666666,0.0,767.8354049999999,767.8354049999999,622.9448640764999,0.0,-0.0,622.9448640764999,0.0,0.0,18.764138333333335,0.0,0.0,1958.015058518523,1974.902783018523
2025-05-28 22:00:00,2025-05-28 22:10:00,2025-05-28 00:00:00,2025-05-28 00:00:00,131,22:00-22:10,M3,18,0.4484,0.4484,2025-05-29 00:00:00,606.6966666666666,0.0,614.5806666666666,614.5806666666666,275.57797093333335,0.0,-0.0,275.57797093333335,0.0,0.0,7.8840000000000146,0.0,0.0,1974.902783018523,1981.998383018523
2025-05-28 22:10:00,2025-05-28 22:20:00,2025-05-28 00:00:00,2025-05-28 00:00:00,132,22:10-22:20,M3,18,0.4348,0.4348,2025-05-29 00:00:00,590.6190166666667,0.0,584.7172333333333,584.7172333333333,254.23505305333333,0.0,-0.0,254.23505305333333,0.0,0.0,0.0,5.901783333333356,0.0,1981.998383018523,1975.440845981486
2025-05-28 22:20:00,2025-05-28 22:30:00,2025-05-28 00:00:00,2025-05-28 00:00:00,133,22:20-22:30,M3,18,0.4532,0.4532,2025-05-29 00:00:00,593.9561833333332,0.0,612.917145,612.917145,277.774050114,0.0,-0.0,277.774050114,0.0,0.0,18.960961666666776,0.0,0.0,1975.440845981486,1992.505711481486
2025-05-28 22:30:00,2025-05-28 22:40:00,2025-05-28 00:00:00,2025-05-28 00:00:00,134,22:30-22:40,M3,18,0.3814,0.3814,2025-05-29 00:00:00,577.6766666666666,0.0,1459.0761666666667,1459.0761666666667,556.4916499666667,0.0,-0.0,556.4916499666667,0.0,0.0,833.3333333333333,0.0,48.066166666666845,1992.505711481486,2742.5057114814863
2025-05-28 22:40:00,2025-05-28 22:50:00,2025-05-28 00:00:00,2025-05-28 00:00:00,135,22:40-22:50,M3,18,0.4201,0.4201,2025-05-29 00:00:00,611.12725,0.0,633.0516216666666,633.0516216666666,265.94498626216665,0.0,-0.0,265.94498626216665,0.0,0.0,21.924371666666616,0.0,0.0,2742.5057114814863,2762.2376459814864
2025-05-28 22:50:00,2025-05-28 23:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,136,22:50-23:00,M3,18,0.4627,0.4627,2025-05-29 00:00:00,597.7382833333334,0.0,637.4200133333334,637.4200133333334,294.93424016933335,0.0,-0.0,294.93424016933335,0.0,0.0,39.681730000000016,0.0,0.0,2762.2376459814864,2797.9512029814864
2025-05-28 23:00:00,2025-05-28 23:10:00,2025-05-28 00:00:00,2025-05-28 00:00:00,137,23:00-23:10,M3,18,0.4435,0.4435,2025-05-29 00:00:00,552.835,0.0,627.6535,627.6535,278.36432725000003,0.0,-0.0,278.36432725000003,0.0,0.0,74.81849999999997,0.0,0.0,2797.9512029814864,2865.2878529814866
2025-05-28 23:10:00,2025-05-28 23:20:00,2025-05-28 00:00:00,2025-05-28 00:00:00,138,23:10-23:20,M3,18,0.4167,0.4167,2025-05-29 00:00:00,592.0759166666667,0.0,747.0672877773422,747.0672877773422,311.30293881681854,0.0,-0.0,311.30293881681854,0.0,0.0,154.99137111067557,0.0,0.0,2865.2878529814866,3004.7800869810944
2025-05-28 23:20:00,2025-05-28 23:30:00,2025-05-28 00:00:00,2025-05-28 00:00:00,139,23:20-23:30,M3,18,0.427,0.427,2025-05-29 00:00:00,617.4312,0.0,618.2628733333332,618.2628733333332,263.9982469133333,0.0,-0.0,263.9982469133333,0.0,0.0,0.8316733333332422,0.0,0.0,3004.7800869810944,3005.5285929810943
2025-05-28 23:30:00,2025-05-28 23:40:00,2025-05-28 00:00:00,2025-05-28 00:00:00,140,23:30-23:40,M3,18,0.445,0.445,2025-05-29 00:00:00,592.595,0.0,604.3731666666666,604.3731666666666,268.94605916666666,0.0,-0.0,268.94605916666666,0.0,0.0,11.778166666666607,0.0,0.0,3005.5285929810943,3016.1289429810945
2025-05-28 23:40:00,2025-05-28 23:50:00,2025-05-28 00:00:00,2025-05-28 00:00:00,141,23:40-23:50,M3,18,0.4118,0.4118,2025-05-29 00:00:00,583.4406333333333,0.0,1481.9007833333333,1481.9007833333333,610.2467425766666,0.0,-0.0,610.2467425766666,0.0,0.0,833.3333333333333,0.0,65.12681666666674,3016.1289429810945,3766.1289429810945
2025-05-28 23:50:00,2025-05-29 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,142,23:50-0:00+1,M3,18,0.4276,0.4276,2025-05-29 00:00:00,596.6498666666666,0.0,664.8634416666665,664.8634416666665,284.29560765666656,0.0,-0.0,284.29560765666656,0.0,0.0,68.21357499999988,0.0,0.0,3766.1289429810945,3827.5211604810943
2025-05-29 00:00:00,2025-05-29 00:10:00,2025-05-28 00:00:00,2025-05-29 00:00:00,143,0:00-0:10+1,M3,18,0.4767,0.4767,2025-05-29 00:00:00,611.25,0.0,621.8238333333333,621.8238333333333,296.42342134999996,0.0,-0.0,296.42342134999996,0.0,0.0,10.573833333333255,0.0,0.0,3827.5211604810943,3837.0376104810944
2025-05-29 00:10:00,2025-05-29 00:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,0,0:10-0:20,M3,0,0.4408,0.4408,2025-05-30 00:00:00,606.1360666666667,0.0,577.813135,577.813135,254.700029908,0.0,-0.0,254.700029908,0.0,0.0,0.0,28.322931666666705,0.0,3837.0376104810944,3805.56768640702
2025-05-29 00:20:00,2025-05-29 00:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,1,0:20-0:30,M3,0,0.4102,0.4102,2025-05-30 00:00:00,604.5079,0.0,1405.8654616666663,1405.8654616666663,576.6860123756666,0.0,-0.0,576.6860123756666,0.0,0.0,801.3575616666664,0.0,0.0,3805.56768640702,4526.7894919070195
2025-05-29 00:30:00,2025-05-29 00:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,2,0:30-0:40,M3,0,0.4282,0.4282,2025-05-30 00:00:00,607.6433333333333,0.0,581.299,581.299,248.9122318,0.0,-0.0,248.9122318,0.0,0.0,0.0,26.34433333333334,0.0,4526.7894919070195,4497.518010425538
2025-05-29 00:40:00,2025-05-29 00:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,3,0:40-0:50,M3,0,0.4439,0.4439,2025-05-30 00:00:00,595.1287333333332,0.0,572.9439416666667,572.9439416666667,254.32981570583334,0.0,-0.0,254.32981570583334,0.0,0.0,0.0,22.18479166666657,0.0,4497.518010425538,4472.868241907019
2025-05-29 00:50:00,2025-05-29 01:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,4,0:50-1:00,M3,0,0.4353,0.4353,2025-05-30 00:00:00,590.711,0.0,568.7231833333333,568.7231833333333,247.565201705,0.0,-0.0,247.565201705,0.0,0.0,0.0,21.98781666666673,0.0,4472.868241907019,4448.437334499612
2025-05-29 01:00:00,2025-05-29 01:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,5,1:00-1:10,M3,0,0.4102,0.4102,2025-05-30 00:00:00,593.7149999999999,0.0,1407.1461666666664,1407.1461666666664,577.2113575666666,0.0,-0.0,577.2113575666666,0.0,0.0,813.4311666666665,0.0,0.0,4448.437334499612,5180.525384499611
2025-05-29 01:10:00,2025-05-29 01:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,6,1:10-1:20,M3,0,0.3964,0.3964,2025-05-30 00:00:00,581.76425,0.0,1415.4745416666665,1415.4745416666665,561.0941083166665,0.0,-0.0,561.0941083166665,0.0,0.0,833.3333333333333,0.0,0.37695833333327755,5180.525384499611,5930.525384499611
2025-05-29 01:20:00,2025-05-29 01:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,7,1:20-1:30,M3,0,0.4136,0.4136,2025-05-30 00:00:00,586.5624499999999,0.0,1417.6274916666666,1417.6274916666666,586.3307305533333,0.0,-0.0,586.3307305533333,0.0,0.0,831.0650416666667,0.0,0.0,5930.525384499611,6678.483921999611
2025-05-29 01:30:00,2025-05-29 01:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,8,1:30-1:40,M3,0,0.4353,0.4353,2025-05-30 00:00:00,598.7033333333333,0.0,585.8566666666667,585.8566666666667,255.02340700000002,0.0,-0.0,255.02340700000002,0.0,0.0,0.0,12.846666666666579,0.0,6678.483921999611,6664.209847925537
2025-05-29 01:40:00,2025-05-29 01:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,9,1:40-1:50,M3,0,0.4168,0.4168,2025-05-30 00:00:00,576.5305999999999,0.0,580.90429,580.90429,242.120908072,0.0,-0.0,242.120908072,0.0,0.0,4.3736900000000105,0.0,0.0,6664.209847925537,6668.1461689255375
2025-05-29 01:50:00,2025-05-29 02:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,10,1:50-2:00,M3,0,0.4113,0.4113,2025-05-30 00:00:00,566.8712499999999,0.0,1436.9133416666664,1436.9133416666664,591.0024574274998,0.0,-0.0,591.0024574274998,0.0,0.0,833.3333333333333,0.0,36.70875833333321,6668.1461689255375,7418.1461689255375
2025-05-29 02:00:00,2025-05-29 02:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,11,2:00-2:10,M3,0,0.433,0.433,2025-05-30 00:00:00,579.8666666666666,0.0,618.5653333333332,618.5653333333332,267.8387893333333,0.0,-0.0,267.8387893333333,0.0,0.0,38.69866666666667,0.0,0.0,7418.1461689255375,7452.974968925538
2025-05-29 02:10:00,2025-05-29 02:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,12,2:10-2:20,M3,0,0.442,0.442,2025-05-30 00:00:00,579.0024666666666,0.0,613.2222583333333,613.2222583333333,271.04423818333333,0.0,-0.0,271.04423818333333,0.0,0.0,34.219791666666765,0.0,0.0,7452.974968925538,7483.772781425538
2025-05-29 02:20:00,2025-05-29 02:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,13,2:20-2:30,M3,0,0.4379,0.4379,2025-05-30 00:00:00,578.14235,0.0,601.2648033333332,601.2648033333332,263.29385737966663,0.0,-0.0,263.29385737966663,0.0,0.0,23.122453333333283,0.0,0.0,7483.772781425538,7504.582989425538
2025-05-29 02:30:00,2025-05-29 02:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,14,2:30-2:40,M3,0,0.44,0.44,2025-05-30 00:00:00,589.77,0.0,593.0413333333332,593.0413333333332,260.93818666666664,0.0,-0.0,260.93818666666664,0.0,0.0,3.2713333333332457,0.0,0.0,7504.582989425538,7507.5271894255375
2025-05-29 02:40:00,2025-05-29 02:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,15,2:40-2:50,M3,0,0.4624,0.4624,2025-05-30 00:00:00,609.8523166666666,0.0,607.7331300000001,607.7331300000001,281.015799312,0.0,-0.0,281.015799312,0.0,0.0,0.0,2.1191866666665646,0.0,7507.5271894255375,7505.172537573686
2025-05-29 02:50:00,2025-05-29 03:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,16,2:50-3:00,M3,0,0.4656,0.4656,2025-05-30 00:00:00,626.7308666666667,0.0,615.5998,615.5998,286.62326688,0.0,-0.0,286.62326688,0.0,0.0,0.0,11.131066666666698,0.0,7505.172537573686,7492.804685721834
2025-05-29 03:00:00,2025-05-29 03:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,17,3:00-3:10,M3,0,0.428,0.428,2025-05-30 00:00:00,625.4549999999999,0.0,602.5373333333333,602.5373333333333,257.88597866666663,0.0,-0.0,257.88597866666663,0.0,0.0,0.0,22.917666666666605,0.0,7492.804685721834,7467.34061164776
2025-05-29 03:10:00,2025-05-29 03:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,18,3:10-3:20,M3,0,0.3759,0.3759,2025-05-30 00:00:00,601.2550166666666,0.00016666666666666666,1450.3552466666665,1450.3552466666665,545.1885372219999,0.0,-0.0,545.1885372219999,0.0,0.0,833.3333333333333,0.0,15.76706333333334,7467.34061164776,8217.34061164776
2025-05-29 03:20:00,2025-05-29 03:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,19,3:20-3:30,M3,0,0.3938,0.3938,2025-05-30 00:00:00,593.8910333333333,0.0,1453.95348,1453.95348,572.5668804239999,0.0,-0.0,572.5668804239999,0.0,0.0,833.3333333333333,0.0,26.729113333333316,8217.34061164776,8967.34061164776
2025-05-29 03:30:00,2025-05-29 03:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,20,3:30-3:40,M3,0,0.4709,0.4709,2025-05-30 00:00:00,600.1199999999999,0.0,588.9633333333333,588.9633333333333,277.3428336666666,0.0,-0.0,277.3428336666666,0.0,0.0,0.0,11.156666666666638,0.0,8967.34061164776,8954.944315351464
2025-05-29 03:40:00,2025-05-29 03:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,21,3:40-3:50,M3,0,0.5056,0.5056,2025-05-30 00:00:00,583.2129333333332,0.0023499999999999997,592.118125,592.118125,299.374924,0.0,-0.0,299.374924,0.0,0.0,8.907541666666702,0.0,0.0,8954.944315351464,8962.961102851465
2025-05-29 03:50:00,2025-05-29 04:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,22,3:50-4:00,M3,0,0.4739,0.4739,2025-05-30 00:00:00,586.1103499999999,0.0,606.2587516666666,606.2587516666666,287.3060224148333,0.0,-0.0,287.3060224148333,0.0,0.0,20.1484016666667,0.0,0.0,8962.961102851465,8981.094664351465
2025-05-29 04:00:00,2025-05-29 04:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,23,4:00-4:10,M3,0,0.4205,0.4205,2025-05-30 00:00:00,604.0833333333333,0.0,608.7225,608.7225,255.96781124999998,0.0,-0.0,255.96781124999998,0.0,0.0,4.639166666666711,0.0,0.0,8981.094664351465,8985.269914351466
2025-05-29 04:10:00,2025-05-29 04:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,24,4:10-4:20,M3,0,0.4162,0.4162,2025-05-30 00:00:00,591.3735333333333,0.032766666666666666,828.1280797432289,828.1280797432289,344.6669067891319,0.0,-0.0,344.6669067891319,0.0,0.0,236.78731307656233,0.0,0.0,8985.269914351466,9198.378496120371
2025-05-29 04:20:00,2025-05-29 04:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,25,4:20-4:30,M3,0,0.4457,0.4457,2025-05-30 00:00:00,606.6139333333333,0.0,595.9797883333332,595.9797883333332,265.6281916601666,0.0,-0.0,265.6281916601666,0.0,0.0,0.0,10.634145000000103,0.0,9198.378496120371,9186.562779453705
2025-05-29 04:30:00,2025-05-29 04:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,26,4:30-4:40,M3,0,0.4658,0.4658,2025-05-30 00:00:00,639.3,0.0,603.946,603.946,281.3180468,0.0,-0.0,281.3180468,0.0,0.0,0.0,35.35399999999993,0.0,9186.562779453705,9147.280557231483
2025-05-29 04:40:00,2025-05-29 04:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,27,4:40-4:50,M3,0,0.4502,0.4502,2025-05-30 00:00:00,618.2530833333333,0.4563166666666666,626.61497,626.61497,282.102059494,0.0,-0.0,282.102059494,0.0,0.0,8.818203333333372,0.0,0.0,9147.280557231483,9155.216940231483
2025-05-29 04:50:00,2025-05-29 05:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,28,4:50-5:00,M3,0,0.4604,0.4604,2025-05-30 00:00:00,609.61745,0.0,617.443345,617.443345,284.270916038,0.0,-0.0,284.270916038,0.0,0.0,7.8258950000000596,0.0,0.0,9155.216940231483,9162.260245731482
2025-05-29 05:00:00,2025-05-29 05:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,29,5:00-5:10,M3,0,0.4709,0.4709,2025-05-30 00:00:00,625.7683333333333,0.0,584.9369999999999,584.9369999999999,275.4468332999999,0.0,-0.0,275.4468332999999,0.0,0.0,0.0,40.83133333333342,0.0,9162.260245731482,9116.892097583333
2025-05-29 05:10:00,2025-05-29 05:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,30,5:10-5:20,M3,0,0.4071,0.4071,2025-05-30 00:00:00,613.5373,13.737266666666665,1397.402346111111,1397.402346111111,568.8824951018333,0.0,-0.0,568.8824951018333,0.0,0.0,797.6023127777778,0.0,0.0,9116.892097583333,9834.734179083334
2025-05-29 05:20:00,2025-05-29 05:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,31,5:20-5:30,M3,0,0.4212,0.4212,2025-05-30 00:00:00,611.2773833333333,38.17913333333333,569.7705638888888,569.7705638888888,239.98736150999997,0.0,-0.0,239.98736150999997,0.0,0.0,0.0,3.327686111111234,0.0,9834.734179083334,9831.036750070989
2025-05-29 05:30:00,2025-05-29 05:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,32,5:30-5:40,M3,0,0.4485,0.4485,2025-05-30 00:00:00,614.7333333333333,69.45625,544.2946549999999,544.2946549999999,244.11615276749998,0.0,-0.0,244.11615276749998,0.0,0.0,0.0,0.9824283333334733,0.0,9831.036750070989,9829.945163033952
2025-05-29 05:40:00,2025-05-29 05:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,33,5:40-5:50,M3,0,0.3164,0.3164,2025-05-30 00:00:00,593.7130833333333,106.53871666666666,1309.9778738888888,1309.9778738888888,414.4769992984444,0.0,-0.0,414.4769992984444,0.0,0.0,822.8035072222222,0.0,0.0,9829.945163033952,10570.468319533951
2025-05-29 05:50:00,2025-05-29 06:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,34,5:50-6:00,M3,0,0.487,0.487,2025-05-30 00:00:00,671.2303666666667,154.9289,506.7478333333333,506.7478333333333,246.7861948333333,0.0,-0.0,246.7861948333333,0.0,0.0,0.0,9.553633333333437,0.0,10570.468319533951,10559.853171385803
2025-05-29 06:00:00,2025-05-29 06:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,35,6:00-6:10,M3,6,0.8845,0.8845,2025-05-30 00:00:00,806.3866666666665,204.99375,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,601.3929166666666,0.0,10559.853171385803,9891.638819533951
2025-05-29 06:10:00,2025-05-29 06:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,36,6:10-6:20,M3,6,0.9353,0.9353,2025-05-30 00:00:00,822.5658,238.6752833333333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,583.8905166666666,0.0,9891.638819533951,9242.87157879321
2025-05-29 06:20:00,2025-05-29 06:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,37,6:20-6:30,M3,6,0.8653,0.8653,2025-05-30 00:00:00,806.9241999999999,270.70011666666664,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,536.2240833333333,0.0,9242.87157879321,8647.067041756174
2025-05-29 06:30:00,2025-05-29 06:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,38,6:30-6:40,M3,6,0.8286,0.8286,2025-05-30 00:00:00,798.0166666666667,311.76874999999995,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,486.2479166666667,0.0,8647.067041756174,8106.791578793212
2025-05-29 06:40:00,2025-05-29 06:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,39,6:40-6:50,M3,6,0.7534,0.7534,2025-05-30 00:00:00,754.8991333333333,359.57675,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,395.32238333333333,0.0,8106.791578793212,7667.544486200619
2025-05-29 06:50:00,2025-05-29 07:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,40,6:50-7:00,M3,6,0.7709,0.7709,2025-05-30 00:00:00,778.4168,409.20545,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,369.21135,0.0,7667.544486200619,7257.309652867286
2025-05-29 07:00:00,2025-05-29 07:10:00,2025-05-29 00:00:00,2025-05-29 00:00:00,41,7:0-7:10,M3,6,0.8447,0.8447,2025-05-30 00:00:00,839.7333333333332,450.19999999999993,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,389.5333333333333,0.0,7257.309652867286,6824.494838052471
2025-05-29 07:10:00,2025-05-29 07:20:00,2025-05-29 00:00:00,2025-05-29 00:00:00,42,7:10-7:20,M3,6,0.7969,0.7969,2025-05-30 00:00:00,806.9778666666666,475.62719999999996,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,331.35066666666665,0.0,6824.494838052471,6456.327430645064
2025-05-29 07:20:00,2025-05-29 07:30:00,2025-05-29 00:00:00,2025-05-29 00:00:00,43,7:20-7:30,M3,6,0.7607,0.7607,2025-05-30 00:00:00,794.0002,510.9158166666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,283.0843833333333,0.0,6456.327430645064,6141.7892269413605
2025-05-29 07:30:00,2025-05-29 07:40:00,2025-05-29 00:00:00,2025-05-29 00:00:00,44,7:30-7:40,M3,6,0.7424,0.7424,2025-05-30 00:00:00,800.6999999999999,548.675,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,252.02499999999998,0.0,6141.7892269413605,5861.761449163583
2025-05-29 07:40:00,2025-05-29 07:50:00,2025-05-29 00:00:00,2025-05-29 00:00:00,45,7:40-7:50,M3,6,0.6515,0.6515,2025-05-30 00:00:00,740.2294333333332,559.4556,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,180.7738333333332,0.0,5861.761449163583,5660.901634348768
2025-05-29 07:50:00,2025-05-29 08:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,46,7:50-8:00,M3,6,0.8168,0.8168,2025-05-30 00:00:00,869.0924833333333,587.1090166666667,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,281.9834666666667,0.0,5660.901634348768,5347.586671385805
