date,day_index,selected_candidate,selected_tau,selected_rho,selected_gamma,soc_start_kwh,soc_end_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,emergency_kwh,spill_kwh,candidate_scores_using_past_only
2025-07-09,189,cvar_t0.95_r0.05_g0.02,0.95,0.05,0.02,5539.822527323736,5387.240682407408,52740.15575140974,52429.14620703474,311.0095443749973,46.13137499999959,3222.912315626134,"{""nocvar_g0.00"": 48536.19776966352, ""cvar_t0.90_r0.05_g0.00"": 47906.45972377749, ""cvar_t0.90_r0.20_g0.00"": 47948.5788890811, ""cvar_t0.95_r0.05_g0.00"": 47906.45972377749, ""cvar_t0.95_r0.20_g0.00"": 47948.5788890811, ""nocvar_g0.02"": 49212.270761202446, ""cvar_t0.90_r0.05_g0.02"": 47854.46447365509, ""cvar_t0.90_r0.20_g0.02"": 47887.00300667457, ""cvar_t0.95_r0.05_g0.02"": 47821.873787521516, ""cvar_t0.95_r0.20_g0.02"": 47887.00300667457, ""nocvar_g0.05"": 48582.299925590436, ""cvar_t0.90_r0.05_g0.05"": 48754.29281539062, ""cvar_t0.90_r0.20_g0.05"": 48253.67986543841, ""cvar_t0.95_r0.05_g0.05"": 48434.15207195138, ""cvar_t0.95_r0.20_g0.05"": 47849.90183315088}"
2025-07-10,190,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5387.240682407408,5844.395801513943,51816.29944171616,51816.29944171616,0.0,0.0,3163.7567925925896,"{""nocvar_g0.00"": 47756.93109734206, ""cvar_t0.90_r0.05_g0.00"": 47189.89667197736, ""cvar_t0.90_r0.20_g0.00"": 47985.90941953686, ""cvar_t0.95_r0.05_g0.00"": 47189.89667197736, ""cvar_t0.95_r0.20_g0.00"": 47985.90941953686, ""nocvar_g0.02"": 48485.16453088366, ""cvar_t0.90_r0.05_g0.02"": 47479.14547212066, ""cvar_t0.90_r0.20_g0.02"": 47933.443491059705, ""cvar_t0.95_r0.05_g0.02"": 47446.57449932245, ""cvar_t0.95_r0.20_g0.02"": 47933.443491059705, ""nocvar_g0.05"": 48608.870886163975, ""cvar_t0.90_r0.05_g0.05"": 48786.57694560796, ""cvar_t0.90_r0.20_g0.05"": 48299.30960200263, ""cvar_t0.95_r0.05_g0.05"": 48472.181928019796, ""cvar_t0.95_r0.20_g0.05"": 47898.324816014814}"
2025-07-11,191,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5844.395801513943,6107.865005250001,30903.884640829016,25967.068156737252,4936.8164840917625,1181.6565504833343,7006.608500792184,"{""nocvar_g0.00"": 47672.20434635157, ""cvar_t0.90_r0.05_g0.00"": 47148.296053165934, ""cvar_t0.90_r0.20_g0.00"": 48104.98336105077, ""cvar_t0.95_r0.05_g0.00"": 47148.296053165934, ""cvar_t0.95_r0.20_g0.00"": 48104.98336105077, ""nocvar_g0.02"": 48384.55970835377, ""cvar_t0.90_r0.05_g0.02"": 47400.41223950642, ""cvar_t0.90_r0.20_g0.02"": 48055.456279291204, ""cvar_t0.95_r0.05_g0.02"": 47387.5655679055, ""cvar_t0.95_r0.20_g0.02"": 48055.456279291204, ""nocvar_g0.05"": 48511.139471797775, ""cvar_t0.90_r0.05_g0.05"": 48688.81237021807, ""cvar_t0.90_r0.20_g0.05"": 48288.65773214238, ""cvar_t0.95_r0.05_g0.05"": 48390.96352658289, ""cvar_t0.95_r0.20_g0.05"": 48027.29372252237}"
2025-07-12,192,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,6107.865005250001,6117.341429202969,26404.66691083732,26404.66691083732,0.0,0.0,8846.742819485597,"{""nocvar_g0.00"": 48034.36552781063, ""cvar_t0.90_r0.05_g0.00"": 47534.607057345806, ""cvar_t0.90_r0.20_g0.00"": 48275.491292643055, ""cvar_t0.95_r0.05_g0.00"": 47534.607057345806, ""cvar_t0.95_r0.20_g0.00"": 48275.491292643055, ""nocvar_g0.02"": 48771.12894029963, ""cvar_t0.90_r0.05_g0.02"": 47762.49067660996, ""cvar_t0.90_r0.20_g0.02"": 48225.8543263211, ""cvar_t0.95_r0.05_g0.02"": 47749.64400500904, ""cvar_t0.95_r0.20_g0.02"": 48225.8543263211, ""nocvar_g0.05"": 48678.46538265741, ""cvar_t0.90_r0.05_g0.05"": 48858.04269226759, ""cvar_t0.90_r0.20_g0.05"": 48459.50629444913, ""cvar_t0.95_r0.05_g0.05"": 48561.81208888964, ""cvar_t0.95_r0.20_g0.05"": 48198.14228482911}"
2025-07-13,193,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,6117.341429202969,6336.29333561111,53283.65016316892,53245.037377810586,38.612785358331905,5.710683333333122,8674.966793106993,"{""nocvar_g0.00"": 48319.17694257364, ""cvar_t0.90_r0.05_g0.00"": 47750.442425354566, ""cvar_t0.90_r0.20_g0.00"": 48385.770130235025, ""cvar_t0.95_r0.05_g0.00"": 47750.442425354566, ""cvar_t0.95_r0.20_g0.00"": 48385.770130235025, ""nocvar_g0.02"": 48985.357791377195, ""cvar_t0.90_r0.05_g0.02"": 47902.74286610395, ""cvar_t0.90_r0.20_g0.02"": 48343.48376909352, ""cvar_t0.95_r0.05_g0.02"": 47889.896194503046, ""cvar_t0.95_r0.20_g0.02"": 48343.48376909352, ""nocvar_g0.05"": 48786.99783153995, ""cvar_t0.90_r0.05_g0.05"": 48966.57514115015, ""cvar_t0.90_r0.20_g0.05"": 48569.94874403028, ""cvar_t0.95_r0.05_g0.05"": 48671.26896257729, ""cvar_t0.95_r0.20_g0.05"": 48323.500051034185}"
2025-07-14,194,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,6336.29333561111,5738.269467740745,52120.021298958396,52066.24497145839,53.77632750000053,7.977500000000077,6368.1046355967,"{""nocvar_g0.00"": 48351.72504110778, ""cvar_t0.90_r0.05_g0.00"": 47738.29608099145, ""cvar_t0.90_r0.20_g0.00"": 48267.48516217384, ""cvar_t0.95_r0.05_g0.00"": 47738.29608099145, ""cvar_t0.95_r0.20_g0.00"": 48267.48516217384, ""nocvar_g0.02"": 48950.07703902677, ""cvar_t0.90_r0.05_g0.02"": 47814.30911683897, ""cvar_t0.90_r0.20_g0.02"": 48243.83497195448, ""cvar_t0.95_r0.05_g0.02"": 47805.188914292026, ""cvar_t0.95_r0.20_g0.02"": 48243.83497195448, ""nocvar_g0.05"": 48597.2794670359, ""cvar_t0.90_r0.05_g0.05"": 48777.90890272129, ""cvar_t0.90_r0.20_g0.05"": 48390.0544084439, ""cvar_t0.95_r0.05_g0.05"": 48484.222576187414, ""cvar_t0.95_r0.20_g0.05"": 48231.51579453225}"
2025-07-15,195,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5738.269467740745,8359.805665222226,57854.795685153906,57854.795685153906,0.0,0.0,9649.52078650206,"{""nocvar_g0.00"": 48404.44940278131, ""cvar_t0.90_r0.05_g0.00"": 47731.03102308946, ""cvar_t0.90_r0.20_g0.00"": 48129.74349182974, ""cvar_t0.95_r0.05_g0.00"": 47731.03102308946, ""cvar_t0.95_r0.20_g0.00"": 48129.74349182974, ""nocvar_g0.02"": 48977.23364865053, ""cvar_t0.90_r0.05_g0.02"": 47888.17577207414, ""cvar_t0.90_r0.20_g0.02"": 48104.59205000998, ""cvar_t0.95_r0.05_g0.02"": 47879.05556952718, ""cvar_t0.95_r0.20_g0.02"": 48104.59205000998, ""nocvar_g0.05"": 48759.18519597012, ""cvar_t0.90_r0.05_g0.05"": 48810.34179174491, ""cvar_t0.90_r0.20_g0.05"": 48268.92885401998, ""cvar_t0.95_r0.05_g0.05"": 48516.655465211035, ""cvar_t0.95_r0.20_g0.05"": 48110.390240108325}"
2025-07-16,196,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8359.805665222226,7684.492248158332,54255.44754576896,54255.44754576896,0.0,0.0,8855.255594567905,"{""nocvar_g0.00"": 48694.50100433214, ""cvar_t0.90_r0.05_g0.00"": 48011.393665915755, ""cvar_t0.90_r0.20_g0.00"": 48157.220000559195, ""cvar_t0.95_r0.05_g0.00"": 48011.393665915755, ""cvar_t0.95_r0.20_g0.00"": 48157.220000559195, ""nocvar_g0.02"": 49252.31712009385, ""cvar_t0.90_r0.05_g0.02"": 48111.25697524757, ""cvar_t0.90_r0.20_g0.02"": 48144.54019585861, ""cvar_t0.95_r0.05_g0.02"": 48102.13677270063, ""cvar_t0.95_r0.20_g0.02"": 48144.54019585861, ""nocvar_g0.05"": 49036.03974684762, ""cvar_t0.90_r0.05_g0.05"": 48967.666321828794, ""cvar_t0.90_r0.20_g0.05"": 48323.55569074062, ""cvar_t0.95_r0.05_g0.05"": 48676.119205721254, ""cvar_t0.95_r0.20_g0.05"": 48165.01707682896}"
2025-07-17,197,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,7684.492248158332,7967.509590468427,53760.958068539265,53760.958068539265,0.0,0.0,5543.947110509249,"{""nocvar_g0.00"": 48691.84881039352, ""cvar_t0.90_r0.05_g0.00"": 47994.906624004936, ""cvar_t0.90_r0.20_g0.00"": 48138.948961285096, ""cvar_t0.95_r0.05_g0.00"": 47994.906624004936, ""cvar_t0.95_r0.20_g0.00"": 48138.948961285096, ""nocvar_g0.02"": 49271.597028616474, ""cvar_t0.90_r0.05_g0.02"": 48086.96323380915, ""cvar_t0.90_r0.20_g0.02"": 48126.61584091384, ""cvar_t0.95_r0.05_g0.02"": 48076.62461445197, ""cvar_t0.95_r0.20_g0.02"": 48126.61584091384, ""nocvar_g0.05"": 49034.98747400003, ""cvar_t0.90_r0.05_g0.05"": 48935.441539232605, ""cvar_t0.90_r0.20_g0.05"": 48269.303263287795, ""cvar_t0.95_r0.05_g0.05"": 48651.214771930034, ""cvar_t0.95_r0.20_g0.05"": 48144.85151422928}"
2025-07-18,198,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,7967.509590468427,8644.357597124257,28643.54811176451,28643.54811176451,0.0,0.0,9876.890488000821,"{""nocvar_g0.00"": 48703.954960833784, ""cvar_t0.90_r0.05_g0.00"": 48009.30541844344, ""cvar_t0.90_r0.20_g0.00"": 48271.44873077235, ""cvar_t0.95_r0.05_g0.00"": 48009.30541844344, ""cvar_t0.95_r0.20_g0.00"": 48271.44873077235, ""nocvar_g0.02"": 49252.55838156336, ""cvar_t0.90_r0.05_g0.02"": 48060.05486104901, ""cvar_t0.90_r0.20_g0.02"": 48262.35489570485, ""cvar_t0.95_r0.05_g0.02"": 48061.038192568805, ""cvar_t0.95_r0.20_g0.02"": 48262.35489570485, ""nocvar_g0.05"": 49004.73558905743, ""cvar_t0.90_r0.05_g0.05"": 48888.89498004823, ""cvar_t0.90_r0.20_g0.05"": 48214.67165827843, ""cvar_t0.95_r0.05_g0.05"": 48604.68301481147, ""cvar_t0.95_r0.20_g0.05"": 48290.29791789824}"
2025-07-19,199,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8644.357597124257,8539.333201049383,28866.799893593452,28866.799893593452,0.0,0.0,14953.651511255142,"{""nocvar_g0.00"": 48989.64447199466, ""cvar_t0.90_r0.05_g0.00"": 48266.034232652375, ""cvar_t0.90_r0.20_g0.00"": 48497.057143704726, ""cvar_t0.95_r0.05_g0.00"": 48266.034232652375, ""cvar_t0.95_r0.20_g0.00"": 48497.057143704726, ""nocvar_g0.02"": 49530.72890551043, ""cvar_t0.90_r0.05_g0.02"": 48296.33603704309, ""cvar_t0.90_r0.20_g0.02"": 48467.648143563005, ""cvar_t0.95_r0.05_g0.02"": 48297.31936856289, ""cvar_t0.95_r0.20_g0.02"": 48467.648143563005, ""nocvar_g0.05"": 49262.46893343409, ""cvar_t0.90_r0.05_g0.05"": 49115.082132579126, ""cvar_t0.90_r0.20_g0.05"": 48424.64272961381, ""cvar_t0.95_r0.05_g0.05"": 48830.87016734238, ""cvar_t0.95_r0.20_g0.05"": 48500.920405567405}"
2025-07-20,200,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,8539.333201049383,8969.332178752627,55739.218882691406,55739.218882691406,0.0,0.0,8165.412174032927,"{""nocvar_g0.00"": 49250.378173347155, ""cvar_t0.90_r0.05_g0.00"": 48520.34643412477, ""cvar_t0.90_r0.20_g0.00"": 48686.18367342847, ""cvar_t0.95_r0.05_g0.00"": 48520.34643412477, ""cvar_t0.95_r0.20_g0.00"": 48686.18367342847, ""nocvar_g0.02"": 49776.28624220903, ""cvar_t0.90_r0.05_g0.02"": 48518.49773800257, ""cvar_t0.90_r0.20_g0.02"": 48615.04905971293, ""cvar_t0.95_r0.05_g0.02"": 48519.48940980929, ""cvar_t0.95_r0.20_g0.02"": 48615.04905971293, ""nocvar_g0.05"": 49490.23565898797, ""cvar_t0.90_r0.05_g0.05"": 49297.55293071561, ""cvar_t0.90_r0.20_g0.05"": 48575.39269077818, ""cvar_t0.95_r0.05_g0.05"": 49013.34096547886, ""cvar_t0.95_r0.20_g0.05"": 48653.050430454496}"
2025-07-21,201,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,8969.332178752627,9593.334027425743,61303.56575594481,61303.56575594481,0.0,0.0,14640.726664526746,"{""nocvar_g0.00"": 49297.0905585412, ""cvar_t0.90_r0.05_g0.00"": 48540.66882103174, ""cvar_t0.90_r0.20_g0.00"": 48625.86754712283, ""cvar_t0.95_r0.05_g0.00"": 48540.66882103174, ""cvar_t0.95_r0.20_g0.00"": 48625.86754712283, ""nocvar_g0.02"": 49798.17177566874, ""cvar_t0.90_r0.05_g0.02"": 48515.315878220186, ""cvar_t0.90_r0.20_g0.02"": 48555.151597359414, ""cvar_t0.95_r0.05_g0.02"": 48521.94852920567, ""cvar_t0.95_r0.20_g0.02"": 48555.151597359414, ""nocvar_g0.05"": 49505.40243371397, ""cvar_t0.90_r0.05_g0.05"": 49289.88895492972, ""cvar_t0.90_r0.20_g0.05"": 48494.151156455875, ""cvar_t0.95_r0.05_g0.05"": 49007.458917325064, ""cvar_t0.95_r0.20_g0.05"": 48589.716786892175}"
2025-07-22,202,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,9593.334027425743,8220.828763819445,56579.84082771398,56579.84082771398,0.0,0.0,8993.937220246673,"{""nocvar_g0.00"": 49606.93946829497, ""cvar_t0.90_r0.05_g0.00"": 48828.95726342704, ""cvar_t0.90_r0.20_g0.00"": 48879.58857926128, ""cvar_t0.95_r0.05_g0.00"": 48828.95726342704, ""cvar_t0.95_r0.20_g0.00"": 48879.58857926128, ""nocvar_g0.02"": 50051.36544344609, ""cvar_t0.90_r0.05_g0.02"": 48823.61113040192, ""cvar_t0.90_r0.20_g0.02"": 48799.500088026245, ""cvar_t0.95_r0.05_g0.02"": 48830.243781387406, ""cvar_t0.95_r0.20_g0.02"": 48799.500088026245, ""nocvar_g0.05"": 49745.12041334586, ""cvar_t0.90_r0.05_g0.05"": 49668.46633072754, ""cvar_t0.90_r0.20_g0.05"": 48729.52117960835, ""cvar_t0.95_r0.05_g0.05"": 49386.036293122896, ""cvar_t0.95_r0.20_g0.05"": 48825.086810044646}"
2025-07-23,203,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8220.828763819445,7758.787266052311,55218.75769418481,55218.75769418481,0.0,0.0,7311.306043168734,"{""nocvar_g0.00"": 48844.60575742686, ""cvar_t0.90_r0.05_g0.00"": 48320.55532979387, ""cvar_t0.90_r0.20_g0.00"": 48776.73173204623, ""cvar_t0.95_r0.05_g0.00"": 48320.55532979387, ""cvar_t0.95_r0.20_g0.00"": 48776.73173204623, ""nocvar_g0.02"": 49271.06881685198, ""cvar_t0.90_r0.05_g0.02"": 48332.03532454932, ""cvar_t0.90_r0.20_g0.02"": 48698.033537552124, ""cvar_t0.95_r0.05_g0.02"": 48338.667975534794, ""cvar_t0.95_r0.20_g0.02"": 48698.033537552124, ""nocvar_g0.05"": 48951.49054259353, ""cvar_t0.90_r0.05_g0.05"": 49136.98938795235, ""cvar_t0.90_r0.20_g0.05"": 48629.27862104193, ""cvar_t0.95_r0.05_g0.05"": 48856.36335214032, ""cvar_t0.95_r0.20_g0.05"": 48724.84425147822}"
2025-07-24,204,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,7758.787266052311,8966.075074306355,57049.000935708485,57049.000935708485,0.0,0.0,8460.219304732513,"{""nocvar_g0.00"": 48845.270116429594, ""cvar_t0.90_r0.05_g0.00"": 48386.289415565574, ""cvar_t0.90_r0.20_g0.00"": 48981.428040078674, ""cvar_t0.95_r0.05_g0.00"": 48386.289415565574, ""cvar_t0.95_r0.20_g0.00"": 48981.428040078674, ""nocvar_g0.02"": 49274.067700477164, ""cvar_t0.90_r0.05_g0.02"": 48334.52395570492, ""cvar_t0.90_r0.20_g0.02"": 48904.92381164438, ""cvar_t0.95_r0.05_g0.02"": 48343.093876757295, ""cvar_t0.95_r0.20_g0.02"": 48904.92381164438, ""nocvar_g0.05"": 48957.076736388975, ""cvar_t0.90_r0.05_g0.05"": 49130.08590296568, ""cvar_t0.90_r0.20_g0.05"": 48621.81974358938, ""cvar_t0.95_r0.05_g0.05"": 48849.20204852453, ""cvar_t0.95_r0.20_g0.05"": 48763.03959925935}"
2025-07-25,205,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,8966.075074306355,8722.519977186117,28538.674939424734,28538.674939424734,0.0,0.0,15395.055559611777,"{""nocvar_g0.00"": 49030.24107431647, ""cvar_t0.90_r0.05_g0.00"": 48592.04681516976, ""cvar_t0.90_r0.20_g0.00"": 49165.072959511184, ""cvar_t0.95_r0.05_g0.00"": 48592.04681516976, ""cvar_t0.95_r0.20_g0.00"": 49165.072959511184, ""nocvar_g0.02"": 49389.4531148532, ""cvar_t0.90_r0.05_g0.02"": 48512.60492802274, ""cvar_t0.90_r0.20_g0.02"": 49090.36343167412, ""cvar_t0.95_r0.05_g0.02"": 48521.28309197865, ""cvar_t0.95_r0.20_g0.02"": 49090.36343167412, ""nocvar_g0.05"": 49004.46752749415, ""cvar_t0.90_r0.05_g0.05"": 49246.20859753842, ""cvar_t0.90_r0.20_g0.05"": 48785.66024633555, ""cvar_t0.95_r0.05_g0.05"": 48969.328464260325, ""cvar_t0.95_r0.20_g0.05"": 48937.3164894852}"
2025-07-26,206,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,8722.519977186117,9243.627377388892,30077.617311885846,30077.617311885846,0.0,0.0,14665.586112874695,"{""nocvar_g0.00"": 49320.61652067058, ""cvar_t0.90_r0.05_g0.00"": 48880.709446590496, ""cvar_t0.90_r0.20_g0.00"": 49356.52613706894, ""cvar_t0.95_r0.05_g0.00"": 48880.709446590496, ""cvar_t0.95_r0.20_g0.00"": 49356.52613706894, ""nocvar_g0.02"": 49653.10393074039, ""cvar_t0.90_r0.05_g0.02"": 48791.859381768496, ""cvar_t0.90_r0.20_g0.02"": 49255.74351768495, ""cvar_t0.95_r0.05_g0.02"": 48800.537545724415, ""cvar_t0.95_r0.20_g0.02"": 49255.74351768495, ""nocvar_g0.05"": 49235.6785110703, ""cvar_t0.90_r0.05_g0.05"": 49498.212692586545, ""cvar_t0.90_r0.20_g0.05"": 48961.618780244426, ""cvar_t0.95_r0.05_g0.05"": 49221.33255930845, ""cvar_t0.95_r0.20_g0.05"": 49114.20487990621}"
2025-07-27,207,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,9243.627377388892,9003.9088297428,55908.275974755685,55908.275974755685,0.0,0.0,7408.056013063557,"{""nocvar_g0.00"": 49646.126749346746, ""cvar_t0.90_r0.05_g0.00"": 49231.448757867045, ""cvar_t0.90_r0.20_g0.00"": 49654.930676877826, ""cvar_t0.95_r0.05_g0.00"": 49231.448757867045, ""cvar_t0.95_r0.20_g0.00"": 49654.930676877826, ""nocvar_g0.02"": 49939.45912739276, ""cvar_t0.90_r0.05_g0.02"": 49141.25348219801, ""cvar_t0.90_r0.20_g0.02"": 49515.749653864536, ""cvar_t0.95_r0.05_g0.02"": 49149.9467882341, ""cvar_t0.95_r0.20_g0.02"": 49517.33912184054, ""nocvar_g0.05"": 49494.51093519292, ""cvar_t0.90_r0.05_g0.05"": 49785.18579876389, ""cvar_t0.90_r0.20_g0.05"": 49242.418459654924, ""cvar_t0.95_r0.05_g0.05"": 49508.3056654858, ""cvar_t0.95_r0.20_g0.05"": 49396.54053072508}"
2025-07-28,208,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,9003.9088297428,8519.095241861223,56684.77712296103,56684.77712296103,0.0,0.0,3818.9264342621873,"{""nocvar_g0.00"": 49900.73511370103, ""cvar_t0.90_r0.05_g0.00"": 49429.24507685256, ""cvar_t0.90_r0.20_g0.00"": 49744.795949887084, ""cvar_t0.95_r0.05_g0.00"": 49429.24507685256, ""cvar_t0.95_r0.20_g0.00"": 49744.795949887084, ""nocvar_g0.02"": 50191.2128408543, ""cvar_t0.90_r0.05_g0.02"": 49352.2954916195, ""cvar_t0.90_r0.20_g0.02"": 49604.27209175708, ""cvar_t0.95_r0.05_g0.02"": 49360.988797655584, ""cvar_t0.95_r0.20_g0.02"": 49605.86155973307, ""nocvar_g0.05"": 49755.569160202365, ""cvar_t0.90_r0.05_g0.05"": 50042.72756678171, ""cvar_t0.90_r0.20_g0.05"": 49328.21314893553, ""cvar_t0.95_r0.05_g0.05"": 49743.828126627464, ""cvar_t0.95_r0.20_g0.05"": 49482.335220005676}"
2025-07-29,209,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,8519.095241861223,7460.025868236111,54727.11743726978,54727.11743726978,0.0,0.0,5388.961017084677,"{""nocvar_g0.00"": 50211.51964775632, ""cvar_t0.90_r0.05_g0.00"": 49729.8873442036, ""cvar_t0.90_r0.20_g0.00"": 49803.32410592048, ""cvar_t0.95_r0.05_g0.00"": 49729.8873442036, ""cvar_t0.95_r0.20_g0.00"": 49803.32410592048, ""nocvar_g0.02"": 50473.44397166841, ""cvar_t0.90_r0.05_g0.02"": 49630.96698952544, ""cvar_t0.90_r0.20_g0.02"": 49664.959956405975, ""cvar_t0.95_r0.05_g0.02"": 49645.2835477666, ""cvar_t0.95_r0.20_g0.02"": 49666.54942438198, ""nocvar_g0.05"": 50012.67783987577, ""cvar_t0.90_r0.05_g0.05"": 50287.23483234873, ""cvar_t0.90_r0.20_g0.05"": 49382.29921165891, ""cvar_t0.95_r0.05_g0.05"": 49972.70043978836, ""cvar_t0.95_r0.20_g0.05"": 49539.5949950538}"
2025-07-30,210,nocvar_g0.05,,0.0,0.05,7460.025868236111,7964.372669611112,54038.11819434126,54038.11819434126,0.0,0.0,4656.25704765021,"{""nocvar_g0.00"": 50159.16156431519, ""cvar_t0.90_r0.05_g0.00"": 49674.48870074465, ""cvar_t0.90_r0.20_g0.00"": 49878.10388129742, ""cvar_t0.95_r0.05_g0.00"": 49674.48870074465, ""cvar_t0.95_r0.20_g0.00"": 49878.10388129742, ""nocvar_g0.02"": 49744.52104968862, ""cvar_t0.90_r0.05_g0.02"": 49564.33919757173, ""cvar_t0.90_r0.20_g0.02"": 49708.302936744054, ""cvar_t0.95_r0.05_g0.02"": 49585.282092415626, ""cvar_t0.95_r0.20_g0.02"": 49741.07010149198, ""nocvar_g0.05"": 49092.83332199809, ""cvar_t0.90_r0.05_g0.05"": 49539.467206020556, ""cvar_t0.90_r0.20_g0.05"": 49414.836346280994, ""cvar_t0.95_r0.05_g0.05"": 49326.35890490325, ""cvar_t0.95_r0.20_g0.05"": 49568.897172966645}"
2025-07-31,211,nocvar_g0.05,,0.0,0.05,7964.372669611112,6680.041923547321,52043.25395658311,52043.25395658311,0.0,0.0,3554.2573276748967,"{""nocvar_g0.00"": 50154.93049958894, ""cvar_t0.90_r0.05_g0.00"": 49685.158982856556, ""cvar_t0.90_r0.20_g0.00"": 50075.3573435374, ""cvar_t0.95_r0.05_g0.00"": 49685.158982856556, ""cvar_t0.95_r0.20_g0.00"": 50075.3573435374, ""nocvar_g0.02"": 49691.54222848158, ""cvar_t0.90_r0.05_g0.02"": 49521.424570814066, ""cvar_t0.90_r0.20_g0.02"": 49782.95111029437, ""cvar_t0.95_r0.05_g0.02"": 49542.87972700795, ""cvar_t0.95_r0.20_g0.02"": 49947.671193112896, ""nocvar_g0.05"": 49056.754901842214, ""cvar_t0.90_r0.05_g0.05"": 49481.264865825244, ""cvar_t0.90_r0.20_g0.05"": 49376.39994710494, ""cvar_t0.95_r0.05_g0.05"": 49272.66673805854, ""cvar_t0.95_r0.20_g0.05"": 49557.81967077381}"
2025-08-01,212,nocvar_g0.05,,0.0,0.05,6680.041923547321,6822.159387611111,26003.243089765543,26003.243089765543,0.0,0.0,19067.97064932098,"{""nocvar_g0.00"": 49195.634946848055, ""cvar_t0.90_r0.05_g0.00"": 49363.00263093346, ""cvar_t0.90_r0.20_g0.00"": 50000.11296123435, ""cvar_t0.95_r0.05_g0.00"": 49363.00263093346, ""cvar_t0.95_r0.20_g0.00"": 50000.11296123435, ""nocvar_g0.02"": 48656.28979458707, ""cvar_t0.90_r0.05_g0.02"": 49149.870632242295, ""cvar_t0.90_r0.20_g0.02"": 49634.63029092938, ""cvar_t0.95_r0.05_g0.02"": 49169.73044410988, ""cvar_t0.95_r0.20_g0.02"": 49881.483121834804, ""nocvar_g0.05"": 47729.57906538253, ""cvar_t0.90_r0.05_g0.05"": 48335.9182011373, ""cvar_t0.90_r0.20_g0.05"": 49159.149979663176, ""cvar_t0.95_r0.05_g0.05"": 48379.57250273073, ""cvar_t0.95_r0.20_g0.05"": 49359.5357401179}"
2025-08-02,213,nocvar_g0.05,,0.0,0.05,6822.159387611111,8353.002208517355,27367.580724623695,27367.580724623695,0.0,0.0,18606.26159894673,"{""nocvar_g0.00"": 48974.732058871254, ""cvar_t0.90_r0.05_g0.00"": 49226.910187520574, ""cvar_t0.90_r0.20_g0.00"": 50158.458310591835, ""cvar_t0.95_r0.05_g0.00"": 49226.910187520574, ""cvar_t0.95_r0.20_g0.00"": 50158.458310591835, ""nocvar_g0.02"": 48437.8633041239, ""cvar_t0.90_r0.05_g0.02"": 49002.63464811392, ""cvar_t0.90_r0.20_g0.02"": 49727.09972417536, ""cvar_t0.95_r0.05_g0.02"": 49020.77585914975, ""cvar_t0.95_r0.20_g0.02"": 49997.627789607744, ""nocvar_g0.05"": 47707.88072736296, ""cvar_t0.90_r0.05_g0.05"": 48357.596850154565, ""cvar_t0.90_r0.20_g0.05"": 49267.086456968835, ""cvar_t0.95_r0.05_g0.05"": 48412.09959026594, ""cvar_t0.95_r0.20_g0.05"": 49468.7645441814}"
2025-08-03,214,nocvar_g0.05,,0.0,0.05,8353.002208517355,6079.570656666669,48505.42277503328,48505.42277503328,0.0,0.0,10874.825447860088,"{""nocvar_g0.00"": 48657.41451252762, ""cvar_t0.90_r0.05_g0.00"": 48919.60053839457, ""cvar_t0.90_r0.20_g0.00"": 50228.18741786048, ""cvar_t0.95_r0.05_g0.00"": 48919.60053839457, ""cvar_t0.95_r0.20_g0.00"": 50228.18741786048, ""nocvar_g0.02"": 48097.87200500935, ""cvar_t0.90_r0.05_g0.02"": 48886.44922685526, ""cvar_t0.90_r0.20_g0.02"": 49800.15511564715, ""cvar_t0.95_r0.05_g0.02"": 48902.3044261802, ""cvar_t0.95_r0.20_g0.02"": 50070.68318107955, ""nocvar_g0.05"": 47645.79775941361, ""cvar_t0.90_r0.05_g0.05"": 48311.09661560481, ""cvar_t0.90_r0.20_g0.05"": 49343.56645967674, ""cvar_t0.95_r0.05_g0.05"": 48368.21031570686, ""cvar_t0.95_r0.20_g0.05"": 49547.56201674266}"
