plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,load_forecast_kw,pv_forecast_kw,natural_day,block_index
2025-07-04,43,2025-07-04T00:00:00,2025-07-04 07:20:00,2025-07-04 07:30:00,2025-06-27 07:30:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,3640.5694,3256.919,0.0,0.0,0.0,0.0,0.0,0.0,63.94173333333333,0.0,1200.0,1200.0,0.5715,0.596,0.0,0.0,0.0,190.54636533333334,0.0,190.54636533333334,3217.10555,2868.09674,2025-07-04,1
2025-07-04,123,2025-07-04T00:00:00,2025-07-04 20:40:00,2025-07-04 20:50:00,2025-06-27 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,4366.2511,0.0,0.0,0.0,0.0,0.0,0.0,343.82705178497656,383.88146488169014,0.0,1582.0300575388628,1200.0,1.2437,1.5677,0.0,0.0,0.0,3009.054862475128,0.0,3009.054862475128,3628.7673999999997,0.0,2025-07-04,5
2025-07-04,124,2025-07-04T00:00:00,2025-07-04 20:50:00,2025-07-04 21:00:00,2025-06-27 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,4340.4632,0.0016,651.9962733333333,651.9962733333333,0.0,0.0,0.0,0.0,71.41399333333334,0.0,1200.0,1200.0,1.0674,1.3404,873.9358047759999,0.0,0.0,478.61658332,873.9358047759999,1352.552388096,3727.3194000000003,0.00182,2025-07-04,5
2025-07-04,126,2025-07-04T00:00:00,2025-07-04 21:10:00,2025-07-04 21:20:00,2025-06-27 21:20:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,4440.7573,0.0,703.2908083333333,703.2908083333333,0.0,0.0,0.0,18.437941666666713,18.39746666666665,0.0,1220.486601851852,1200.0,0.8656,0.9169,644.8473421608334,0.0,0.0,84.34318593333326,644.8473421608334,729.1905280941667,3494.67955,0.0,2025-07-04,5
2025-07-04,127,2025-07-04T00:00:00,2025-07-04 21:20:00,2025-07-04 21:30:00,2025-06-27 21:30:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,4291.121,0.0,675.050475,675.050475,0.0,0.0,0.0,0.0,40.136358333333305,0.0,1200.0,1200.0,0.9208,0.9789,660.8069099775,0.0,0.0,196.44740586249986,660.8069099775,857.2543158399999,3513.14675,0.0,2025-07-04,5
2025-07-04,129,2025-07-04T00:00:00,2025-07-04 21:40:00,2025-07-04 21:50:00,2025-06-27 21:50:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,4524.2608,0.0,698.5536750000001,698.5536750000001,0.0,0.0,0.0,30.517424999999957,24.972366666666563,0.0,1233.90825,1200.0,0.9336,1.0155,709.3812569625002,0.0,0.0,126.79719174999948,709.3812569625002,836.1784487124996,3840.86925,0.0,2025-07-04,5
2025-07-04,130,2025-07-04T00:00:00,2025-07-04 21:50:00,2025-07-04 22:00:00,2025-06-27 22:00:00,PRICE-LAG7-COMPLETED,cvar_t0.95_r0.05_g0.02,Q2V2-SW2-REC5,A,A,A,2025-07-04T00:00:00,1929.9313835185185,1872.4206335185186,previous_confirmed_final_slot_and_issued_load_pv_forecast,4292.4011,0.0,661.3380583333333,661.3380583333333,0.0,0.0,0.0,0.0,54.06212500000004,0.0,1200.0,1200.0,0.7207,0.7876,520.8698547433332,0.0,0.0,212.89664825000014,520.8698547433332,733.7665029933333,3481.9188,0.0,2025-07-04,5
2025-07-05,16,2025-07-05T00:00:00,2025-07-05 02:50:00,2025-07-05 03:00:00,2025-06-28 03:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3163.3906,0.0,446.29505,446.29505,0.0,0.0,0.0,3.115908833332992,77.82080783333366,0.0,1203.4621209259255,1200.0,0.3356,0.3477,155.176788885,0.0,0.0,135.29147441825057,155.176788885,290.4682633032506,2677.7982,0.0,2025-07-05,0
2025-07-05,26,2025-07-05T00:00:00,2025-07-05 04:30:00,2025-07-05 04:40:00,2025-06-28 04:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3463.81,0.0,446.99833333333345,446.99833333333345,0.0,0.0,0.0,52.745625150000095,77.55770818333308,0.0,1258.6062501666668,1200.0,0.3364,0.4068,181.83892200000005,0.0,0.0,157.75237844489945,181.83892200000005,339.5913004448995,2618.715,0.0,2025-07-05,1
2025-07-05,27,2025-07-05T00:00:00,2025-07-05 04:40:00,2025-07-05 04:50:00,2025-06-28 04:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3328.523,4.5877,0.0,0.0,0.0,0.0,0.0,0.0,553.9892166666666,0.0,1200.0,1200.0,0.4091,0.4541,0.0,0.0,0.0,1257.8325164416667,0.0,1257.8325164416667,2728.8844,4.72778,2025-07-05,1
2025-07-05,28,2025-07-05T00:00:00,2025-07-05 04:50:00,2025-07-05 05:00:00,2025-06-28 05:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3275.2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.8702,0.0,1200.0,1200.0,0.4249,0.4583,0.0,0.0,0.0,1250.8615633,0.0,1250.8615633,2872.0478999999996,0.0,2025-07-05,1
2025-07-05,29,2025-07-05T00:00:00,2025-07-05 05:00:00,2025-07-05 05:10:00,2025-06-28 05:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3355.32,0.0,470.2008333333334,470.2008333333334,0.0,0.0,0.0,0.0,89.01916666666665,0.0,1200.0,1200.0,0.3429,0.403,189.49093583333337,0.0,0.0,179.37362083333332,189.49093583333337,368.86455666666666,2859.715,0.26999999999999996,2025-07-05,1
2025-07-05,37,2025-07-05T00:00:00,2025-07-05 06:20:00,2025-07-05 06:30:00,2025-06-28 06:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3264.5042,1552.593,0.0,0.0,0.0,0.0,0.0,36.56712380000027,248.75140953333306,0.0,1240.6301375555558,1200.0,0.627,0.6902,0.0,0.0,0.0,858.4411142995324,0.0,858.4411142995324,2715.8924500000003,1652.1957000000002,2025-07-05,1
2025-07-05,38,2025-07-05T00:00:00,2025-07-05 06:30:00,2025-07-05 06:40:00,2025-06-28 06:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3338.97,1780.1625,0.0,0.0,0.0,0.0,0.0,0.0,259.8012499999999,0.0,1200.0,1200.0,0.6252,0.7192,0.0,0.0,0.0,934.2452949999996,0.0,934.2452949999996,2712.705,1923.9075,2025-07-05,1
2025-07-05,39,2025-07-05T00:00:00,2025-07-05 06:40:00,2025-07-05 06:50:00,2025-06-28 06:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3160.1919,2092.8066,0.0,0.0,0.0,0.0,0.0,0.0,177.89754999999997,0.0,1200.0,1200.0,0.6345,0.6374,0.0,0.0,0.0,566.9594918499998,0.0,566.9594918499998,2672.3636500000002,2144.89886,2025-07-05,1
2025-07-05,40,2025-07-05T00:00:00,2025-07-05 06:50:00,2025-07-05 07:00:00,2025-06-28 07:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3027.3149,2364.9394,0.0,0.0,0.0,0.0,0.0,0.0,110.39591666666661,0.0,1200.0,1200.0,0.621,0.5976,0.0,0.0,0.0,329.86299899999983,0.0,329.86299899999983,2871.6422000000002,2322.3564400000005,2025-07-05,1
2025-07-05,41,2025-07-05T00:00:00,2025-07-05 07:00:00,2025-07-05 07:10:00,2025-06-28 07:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3144.52,2585.2875,0.0,0.0,0.0,0.0,0.0,0.0,93.20541666666662,0.0,1200.0,1200.0,0.6032,0.6307,0.0,0.0,0.0,293.92328145833324,0.0,293.92328145833324,3203.0950000000003,2508.1275,2025-07-05,1
2025-07-05,42,2025-07-05T00:00:00,2025-07-05 07:10:00,2025-07-05 07:20:00,2025-06-28 07:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3445.3291,2858.7036,0.0,0.0,0.0,0.0,0.0,0.0,97.77091666666666,0.0,1200.0,1200.0,0.6128,0.6156,0.0,0.0,0.0,300.93888150000004,0.0,300.93888150000004,3240.37495,2748.60994,2025-07-05,1
2025-07-05,43,2025-07-05T00:00:00,2025-07-05 07:20:00,2025-07-05 07:30:00,2025-06-28 07:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3671.5083,3070.9935,0.0,0.0,0.0,0.0,0.0,0.0,100.0858,0.0,1200.0,1200.0,0.5829,0.6222,0.0,0.0,0.0,311.3669238,0.0,311.3669238,3171.1394,2977.93708,2025-07-05,1
2025-07-05,44,2025-07-05T00:00:00,2025-07-05 07:30:00,2025-07-05 07:40:00,2025-06-28 07:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,3665.02,3273.0,0.0,0.0,0.0,0.0,0.0,0.0,65.33666666666659,0.0,1200.0,1200.0,0.521,0.6165,0.0,0.0,0.0,201.4002749999998,0.0,201.4002749999998,3184.935,3203.4525000000003,2025-07-05,1
2025-07-05,123,2025-07-05T00:00:00,2025-07-05 20:40:00,2025-07-05 20:50:00,2025-06-28 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4451.8592,0.0,0.0,0.0,0.0,0.0,0.0,260.20425536666613,481.7722779666671,0.0,1489.1158392962957,1200.0,1.2217,1.5334,0.0,0.0,0.0,3693.748055170437,0.0,3693.748055170437,3695.4953,0.0,2025-07-05,5
2025-07-05,124,2025-07-05T00:00:00,2025-07-05 20:50:00,2025-07-05 21:00:00,2025-06-28 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4365.741,0.0017,638.1913066666666,638.1913066666666,0.0,0.0,0.0,0.0,89.43191000000002,0.0,1200.0,1200.0,1.1281,1.3285,847.8371509066666,0.0,0.0,594.0514621750001,847.8371509066666,1441.8886130816668,3600.89595,0.00182,2025-07-05,5
2025-07-05,125,2025-07-05T00:00:00,2025-07-05 21:00:00,2025-07-05 21:10:00,2025-06-28 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4062.94,0.0,618.385833333333,618.385833333333,0.0,0.0,0.0,0.0,58.7708333333336,0.0,1200.0,1200.0,0.8835,0.9279,573.8002147499997,0.0,0.0,272.6672812500012,573.8002147499997,846.4674960000009,3412.36,0.0,2025-07-05,5
2025-07-05,129,2025-07-05T00:00:00,2025-07-05 21:40:00,2025-07-05 21:50:00,2025-06-28 21:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4640.7807,0.0,636.6846,636.6846,0.0,0.0,0.0,55.392433036005585,81.38641696399434,0.0,1261.547147817784,1200.0,0.9472,0.996,634.1378616000001,0.0,0.0,405.3043564806918,634.1378616000001,1039.4422180806919,3660.4508,0.0,2025-07-05,5
2025-07-05,130,2025-07-05T00:00:00,2025-07-05 21:50:00,2025-07-05 22:00:00,2025-06-28 22:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-05T00:00:00,6552.82615675926,6451.81390675926,previous_confirmed_final_slot_and_issued_load_pv_forecast,4324.9935,0.0,683.3538166666667,683.3538166666667,0.0,0.0,0.0,0.0,37.478433333333214,0.0,1200.0,1200.0,0.7579,0.7817,534.1776784883333,0.0,0.0,146.48445668333287,534.1776784883333,680.6621351716661,3500.0420000000004,0.0,2025-07-05,5
2025-07-06,55,2025-07-06T00:00:00,2025-07-06 09:20:00,2025-07-06 09:30:00,2025-06-29 09:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6878.222,5852.819,0.0,0.0,0.0,0.0,0.0,68.31174433332872,102.58875566667125,0.0,1275.901938148143,1200.0,1.0245,1.1143,0.0,0.0,0.0,571.5732521968589,0.0,571.5732521968589,6423.75585,6106.0141,2025-07-06,2
2025-07-06,56,2025-07-06T00:00:00,2025-07-06 09:30:00,2025-07-06 09:40:00,2025-06-29 09:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,7025.48,6200.2875,0.0,0.0,0.0,0.0,0.0,0.0,137.53208333333328,0.0,1200.0,1200.0,1.0815,1.0556,0.0,0.0,0.0,725.8943358333331,0.0,725.8943358333331,6379.96,6319.0125,2025-07-06,2
2025-07-06,57,2025-07-06T00:00:00,2025-07-06 09:40:00,2025-07-06 09:50:00,2025-06-29 09:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6621.5587,6588.7444,0.0,0.0,0.0,0.0,0.0,0.0,5.469049999999925,0.0,1200.0,1200.0,1.0703,0.9111,0.0,0.0,0.0,24.91425727499966,0.0,24.91425727499966,6513.65945,6446.63456,2025-07-06,2
2025-07-06,59,2025-07-06T00:00:00,2025-07-06 10:00:00,2025-07-06 10:10:00,2025-06-29 10:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,7229.87,6605.55,0.0,0.0,0.0,0.0,0.0,4.33579499999978,99.71753833333351,0.0,1204.8175499999998,1200.0,1.0298,1.2772,0.0,0.0,0.0,636.7961997966677,0.0,636.7961997966677,6407.360000000001,6942.15,2025-07-06,2
2025-07-06,60,2025-07-06T00:00:00,2025-07-06 10:10:00,2025-07-06 10:20:00,2025-06-29 10:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,7378.6795,6802.277,0.0,0.0,0.0,0.0,0.0,0.0,96.06708333333336,0.0,1200.0,1200.0,0.9642,1.3112,0.0,0.0,0.0,629.8157983333334,0.0,629.8157983333334,6523.34405,7066.208860000001,2025-07-06,2
2025-07-06,111,2025-07-06T00:00:00,2025-07-06 18:40:00,2025-07-06 18:50:00,2025-06-29 18:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5856.5192,316.0395,145.06072833333315,145.06072833333315,0.0,0.0,0.0,534.136882183333,244.21567281666717,0.0,1793.4854246481477,1200.0,1.382,1.3891,201.50385772783306,0.0,0.0,1696.1999555481618,201.50385772783306,1897.703813275995,5231.76835,347.42994,2025-07-06,4
2025-07-06,112,2025-07-06T00:00:00,2025-07-06 18:50:00,2025-07-06 19:00:00,2025-06-29 19:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5882.2718,123.7502,816.7231016666666,816.7231016666666,0.0,0.0,0.0,0.0,143.0304983333334,0.0,1200.0,1200.0,1.3514,1.5408,1258.4069550479999,0.0,0.0,1101.9069591600005,1258.4069550479999,2360.3139142080004,5212.97515,140.59968,2025-07-06,4
2025-07-06,113,2025-07-06T00:00:00,2025-07-06 19:00:00,2025-07-06 19:10:00,2025-06-29 19:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6120.67,0.0,885.9908333333335,885.9908333333335,0.0,0.0,0.0,0.0,134.12083333333317,0.0,1200.0,1200.0,1.3276,1.735,1537.1940958333337,0.0,0.0,1163.4982291666654,1537.1940958333337,2700.692324999999,5125.700000000001,0.015,2025-07-06,4
2025-07-06,114,2025-07-06T00:00:00,2025-07-06 19:10:00,2025-07-06 19:20:00,2025-06-29 19:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5945.4034,0.0,162.01465000000042,162.01465000000042,0.0,0.0,0.0,0.0,828.8859166666663,0.0,1200.0,1200.0,1.3938,1.6867,273.27011015500074,0.0,0.0,6990.40937820833,273.27011015500074,7263.679488363331,5178.339400000001,0.0,2025-07-06,4
2025-07-06,115,2025-07-06T00:00:00,2025-07-06 19:20:00,2025-07-06 19:30:00,2025-06-29 19:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5687.4176,4.2891,166.65225499999985,166.65225499999985,0.0,0.0,0.0,0.0,780.5358283333335,0.0,1200.0,1200.0,1.3848,1.6124,268.7100959619998,0.0,0.0,6292.679848023336,268.7100959619998,6561.389943985336,5186.2364,4.9539,2025-07-06,4
2025-07-06,116,2025-07-06T00:00:00,2025-07-06 19:30:00,2025-07-06 19:40:00,2025-06-29 19:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5732.47,0.0,879.2049999999999,879.2049999999999,0.0,0.0,0.0,0.0,76.2066666666667,0.0,1200.0,1200.0,1.3161,1.6401,1441.9841204999998,0.0,0.0,624.9327700000003,1441.9841204999998,2066.9168905,5128.17,0.0,2025-07-06,4
2025-07-06,117,2025-07-06T00:00:00,2025-07-06 19:40:00,2025-07-06 19:50:00,2025-06-29 19:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6080.4058,0.0,141.4953916666667,141.4953916666667,0.0,0.0,0.0,0.0,871.905575,0.0,1200.0,1200.0,1.3648,1.6847,238.37728634083342,0.0,0.0,7344.496611012501,238.37728634083342,7582.873897353334,5183.56025,0.0,2025-07-06,4
2025-07-06,118,2025-07-06T00:00:00,2025-07-06 19:50:00,2025-07-06 20:00:00,2025-06-29 20:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6011.4071,0.3079,188.4318933333335,188.4318933333335,0.0,0.0,0.0,0.0,813.4179733333332,0.0,1200.0,1200.0,1.3903,1.6818,316.90475820800026,0.0,0.0,6840.031737759998,316.90475820800026,7156.936495967998,5276.352,0.35566,2025-07-06,4
2025-07-06,119,2025-07-06T00:00:00,2025-07-06 20:00:00,2025-07-06 20:10:00,2025-06-29 20:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5706.33,0.0,582.5648091666641,582.5648091666641,0.0,0.0,0.0,0.0,368.4901908333359,0.0,1200.0,1200.0,1.359,1.656,964.7273239799956,0.0,0.0,3051.0987801000206,964.7273239799956,4015.826104080016,5296.514999999999,0.0,2025-07-06,5
2025-07-06,120,2025-07-06T00:00:00,2025-07-06 20:10:00,2025-07-06 20:20:00,2025-06-29 20:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6021.7064,0.0,173.26480000000015,173.26480000000015,0.0,0.0,0.0,0.0,830.3529333333331,0.0,1200.0,1200.0,1.3804,1.6785,290.82496680000025,0.0,0.0,6968.736992999999,290.82496680000025,7259.5619597999985,5208.9575,0.0,2025-07-06,5
2025-07-06,121,2025-07-06T00:00:00,2025-07-06 20:20:00,2025-07-06 20:30:00,2025-06-29 20:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6239.4259,0.0221,163.4919933333333,163.4919933333333,0.0,0.0,0.0,0.0,876.4086399999999,0.0,1200.0,1200.0,1.3814,1.6852,275.5167071653333,0.0,0.0,7384.619200639999,275.5167071653333,7660.135907805332,5142.10595,0.02554,2025-07-06,5
2025-07-06,122,2025-07-06T00:00:00,2025-07-06 20:30:00,2025-07-06 20:40:00,2025-06-29 20:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6065.76,0.0,812.5541666666664,812.5541666666664,0.0,0.0,0.0,0.0,198.4058333333336,0.0,1200.0,1200.0,1.359,1.7025,1383.3734687499996,0.0,0.0,1688.929656250002,1383.3734687499996,3072.3031250000013,5150.68,0.0,2025-07-06,5
2025-07-06,123,2025-07-06T00:00:00,2025-07-06 20:40:00,2025-07-06 20:50:00,2025-06-29 20:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,5955.5182,0.0,153.93542500000012,153.93542500000012,0.0,0.0,0.0,0.0,838.6509416666665,0.0,1200.0,1200.0,1.373,1.7731,272.9429020675002,0.0,0.0,7435.0599233458315,272.9429020675002,7708.002825413332,5186.12885,0.0,2025-07-06,5
2025-07-06,124,2025-07-06T00:00:00,2025-07-06 20:50:00,2025-07-06 21:00:00,2025-06-29 21:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6027.695,0.0016,949.0218883333332,949.0218883333332,0.0,0.0,0.0,0.0,55.5936783333334,0.0,1200.0,1200.0,1.2734,1.5304,1452.3830979053332,0.0,0.0,425.4028266066672,1452.3830979053332,1877.7859245120003,5242.3886,0.00184,2025-07-06,5
2025-07-06,125,2025-07-06T00:00:00,2025-07-06 21:00:00,2025-07-06 21:10:00,2025-06-29 21:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.05_g0.00,Q2V2-SW2-REC5,A,A,A,2025-07-06T00:00:00,6226.283364215936,6101.535401252972,previous_confirmed_final_slot_and_issued_load_pv_forecast,6071.74,0.0,984.0766666666668,984.0766666666668,0.0,0.0,0.0,0.0,27.879999999999768,0.0,1200.0,1200.0,1.0972,1.1098,1092.1282846666668,0.0,0.0,154.7061199999987,1092.1282846666668,1246.8344046666655,5294.93,0.0,2025-07-06,5
