plan_day,time_index,issue_time,interval_start,interval_end,price_source_completed_at,price_model_id,selected_candidate,forecast_model_id,time_mapping,battery_interpretation,settlement_rule,residual_history_cutoff,planned_initial_energy_kwh,executed_initial_energy_kwh,planned_initial_source,load_actual_kw,pv_actual_kw,planned_grid_kwh,final_grid_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh,price_forecast_yuan_per_kwh,price_actual_yuan_per_kwh,base_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,ordinary_cost_yuan,cash_cost_yuan,load_forecast_kw,pv_forecast_kw
2025-09-23,10,2025-09-23T00:00:00,2025-09-23 01:50:00,2025-09-23 02:00:00,2025-09-16 02:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3611.1697,0.0,564.096775,564.096775,0.0,0.0,0.0,37.7648416666666,0.0,0.0,7330.388289166668,7288.427353981483,0.4448,0.418,235.79245195,0.0,0.0,0.0,235.79245195,235.79245195,3587.2583000000004,0.0
2025-09-23,11,2025-09-23T00:00:00,2025-09-23 02:00:00,2025-09-23 02:10:00,2025-09-16 02:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3543.64,0.0,585.4591666666666,585.4591666666666,0.0,0.0,0.0,5.147499999999923,0.0,0.0,7288.427353981483,7282.707909537039,0.4326,0.4413,258.36313025,0.0,0.0,0.0,258.36313025,258.36313025,3690.0550000000003,0.0
2025-09-23,12,2025-09-23T00:00:00,2025-09-23 02:10:00,2025-09-23 02:20:00,2025-09-16 02:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3627.3783,0.0,1340.2844666666665,1340.2844666666665,0.0,0.0,735.7214166666665,0.0,0.0,0.0,7282.707909537039,7944.857184537039,0.4137,0.4794,642.5323733199999,0.0,0.0,0.0,642.5323733199999,642.5323733199999,3566.91895,0.0
2025-09-23,13,2025-09-23T00:00:00,2025-09-23 02:20:00,2025-09-23 02:30:00,2025-09-16 02:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3646.7973,0.0,925.4240155885675,925.4240155885675,0.0,0.0,317.62446558856755,0.0,0.0,0.0,7944.857184537039,8230.71920356675,0.4162,0.4675,432.63572728765536,0.0,0.0,0.0,432.63572728765536,432.63572728765536,3525.29525,0.0
2025-09-23,14,2025-09-23T00:00:00,2025-09-23 02:30:00,2025-09-23 02:40:00,2025-09-16 02:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3569.92,0.0,608.6358333333333,608.6358333333333,0.0,0.0,13.649166666666588,0.0,0.0,0.0,8230.71920356675,8243.003453566751,0.4404,0.4225,257.1486395833333,0.0,0.0,0.0,257.1486395833333,257.1486395833333,3642.945,0.0
2025-09-23,15,2025-09-23T00:00:00,2025-09-23 02:40:00,2025-09-23 02:50:00,2025-09-16 02:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3591.0744,0.0,639.7687166666667,639.7687166666667,0.0,0.0,41.25631666666675,0.0,0.0,0.0,8243.003453566751,8280.134138566751,0.461,0.4268,273.05328827333335,0.0,0.0,0.0,273.05328827333335,273.05328827333335,3688.9978,0.0
2025-09-23,16,2025-09-23T00:00:00,2025-09-23 02:50:00,2025-09-23 03:00:00,2025-09-16 03:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3523.6786,0.0,645.8562833333333,645.8562833333333,0.0,0.0,58.576516666666635,0.0,0.0,0.0,8280.134138566751,8332.853003566752,0.4537,0.4588,296.3188627933333,0.0,0.0,0.0,296.3188627933333,296.3188627933333,3660.5135499999997,0.0
2025-09-23,17,2025-09-23T00:00:00,2025-09-23 03:00:00,2025-09-23 03:10:00,2025-09-16 03:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3402.03,0.0,625.698333333333,625.698333333333,0.0,0.0,58.693333333333044,0.0,0.0,0.0,8332.853003566752,8385.677003566752,0.4452,0.4777,298.8960938333332,0.0,0.0,0.0,298.8960938333332,298.8960938333332,3646.5299999999997,0.0
2025-09-23,18,2025-09-23T00:00:00,2025-09-23 03:10:00,2025-09-23 03:20:00,2025-09-16 03:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3470.8796,0.0,577.415975,577.415975,0.0,0.0,0.0,1.0639583333332894,0.0,0.0,8385.677003566752,8384.494827640827,0.4756,0.4584,264.68748294,0.0,0.0,0.0,264.68748294,264.68748294,3707.4390000000003,0.0
2025-09-23,19,2025-09-23T00:00:00,2025-09-23 03:20:00,2025-09-23 03:30:00,2025-09-16 03:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3546.3118,0.0,578.2508,578.2508,0.0,0.0,0.0,12.801166666666631,0.0,0.0,8384.494827640827,8370.271309122309,0.4445,0.4106,237.42977848,0.0,0.0,0.0,237.42977848,237.42977848,3674.2325499999997,0.0
2025-09-23,20,2025-09-23T00:00:00,2025-09-23 03:30:00,2025-09-23 03:40:00,2025-09-16 03:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3521.1,0.0,1384.7058333333332,1384.7058333333332,0.0,0.0,797.8558333333333,0.0,0.0,0.0,8370.271309122309,9088.34155912231,0.3782,0.3812,527.8498636666666,0.0,0.0,0.0,527.8498636666666,527.8498636666666,3527.415,0.0
2025-09-23,21,2025-09-23T00:00:00,2025-09-23 03:40:00,2025-09-23 03:50:00,2025-09-16 03:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3493.0415,0.0,1369.256075,1369.256075,0.0,0.0,787.0824916666668,0.0,0.0,0.0,9088.34155912231,9796.71580162231,0.4082,0.4192,573.99214664,0.0,0.0,0.0,573.99214664,573.99214664,3436.8478,0.0
2025-09-23,22,2025-09-23T00:00:00,2025-09-23 03:50:00,2025-09-23 04:00:00,2025-09-16 04:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3616.52,0.0,595.263275,595.263275,0.0,0.0,0.0,7.490058333333309,0.0,0.0,9796.71580162231,9788.393514585272,0.4405,0.4681,278.6427390275,0.0,0.0,0.0,278.6427390275,278.6427390275,3496.3163,0.0
2025-09-23,23,2025-09-23T00:00:00,2025-09-23 04:00:00,2025-09-23 04:10:00,2025-09-16 04:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3738.77,0.0,621.9208333333332,621.9208333333332,0.0,0.0,0.0,1.2075000000000955,0.0,0.0,9788.393514585272,9787.051847918605,0.4389,0.4666,290.1882608333333,0.0,0.0,0.0,290.1882608333333,290.1882608333333,3671.56,0.0
2025-09-23,24,2025-09-23T00:00:00,2025-09-23 04:10:00,2025-09-23 04:20:00,2025-09-16 04:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3573.138,0.0019,624.41412,624.41412,0.0,0.0,28.891436666666777,0.0,0.0,0.0,9787.051847918605,9813.054140918604,0.4575,0.4048,252.762835776,0.0,0.0,0.0,252.762835776,252.762835776,3821.5906,0.00208
2025-09-23,25,2025-09-23T00:00:00,2025-09-23 04:20:00,2025-09-23 04:30:00,2025-09-16 04:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3548.8256,0.0,631.7342250000002,631.7342250000002,0.0,0.0,40.26329166666687,0.0,0.0,0.0,9813.054140918604,9849.291103418605,0.4505,0.3873,244.67066534250006,0.0,0.0,0.0,244.67066534250006,244.67066534250006,3814.4700000000003,0.0
2025-09-23,26,2025-09-23T00:00:00,2025-09-23 04:30:00,2025-09-23 04:40:00,2025-09-16 04:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3696.43,0.0,666.2449999999999,666.2449999999999,0.0,0.0,50.17333333333329,0.0,0.0,0.0,9849.291103418605,9894.447103418606,0.4374,0.4222,281.288639,0.0,0.0,0.0,281.288639,281.288639,3725.58,0.0
2025-09-23,27,2025-09-23T00:00:00,2025-09-23 04:40:00,2025-09-23 04:50:00,2025-09-16 04:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3629.4046,0.0268,619.147125,619.147125,0.0,0.0,14.250824999999963,0.0,0.0,0.0,9894.447103418606,9907.272845918606,0.4811,0.4225,261.5896603125,0.0,0.0,0.0,261.5896603125,261.5896603125,3747.5283,0.02892
2025-09-23,28,2025-09-23T00:00:00,2025-09-23 04:50:00,2025-09-23 05:00:00,2025-09-16 05:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3602.4949,0.0,587.33565,587.33565,0.0,0.0,0.0,13.080166666666628,0.0,0.0,9907.272845918606,9892.739327400088,0.4603,0.4173,245.095166745,0.0,0.0,0.0,245.095166745,245.095166745,3733.5866,0.0
2025-09-23,29,2025-09-23T00:00:00,2025-09-23 05:00:00,2025-09-23 05:10:00,2025-09-16 05:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3708.74,0.0,1390.9924999999998,1390.9924999999998,0.0,0.0,772.8691666666666,0.0,0.0,0.0,9892.739327400088,10588.321577400087,0.4072,0.4256,592.0064079999999,0.0,0.0,0.0,592.0064079999999,592.0064079999999,3615.965,0.0
2025-09-23,30,2025-09-23T00:00:00,2025-09-23 05:10:00,2025-09-23 05:20:00,2025-09-16 05:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3751.3647,0.3731,561.347025,561.347025,0.0,0.0,0.0,63.81824166666661,0.0,0.0,10588.321577400087,10517.41241999268,0.477,0.433,243.063261825,0.0,0.0,0.0,243.063261825,243.063261825,3519.1592,0.4029999999999999
2025-09-23,31,2025-09-23T00:00:00,2025-09-23 05:20:00,2025-09-23 05:30:00,2025-09-16 05:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3689.4488,0.0,0.0,0.0,0.0,0.0,0.0,614.9081333333334,0.0,0.0,10517.41241999268,9834.18116073342,0.5218,0.4518,0.0,0.0,0.0,0.0,0.0,0.0,3652.6833500000002,0.0
2025-09-23,32,2025-09-23T00:00:00,2025-09-23 05:30:00,2025-09-23 05:40:00,2025-09-16 05:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3557.68,0.0,650.5841666666668,650.5841666666668,0.0,0.0,57.63750000000016,0.0,0.0,0.0,9834.18116073342,9886.054910733421,0.4527,0.4325,281.3776520833334,0.0,0.0,0.0,281.3776520833334,281.3776520833334,3788.835,0.0
2025-09-23,33,2025-09-23T00:00:00,2025-09-23 05:40:00,2025-09-23 05:50:00,2025-09-16 05:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,3509.0644,5.1961,1360.187225,1360.187225,0.0,0.0,776.2091749999998,0.0,0.0,0.0,9886.054910733421,10584.64316823342,0.3778,0.3613,491.43564439249997,0.0,0.0,0.0,491.43564439249997,491.43564439249997,3571.4525,5.6129999999999995
2025-09-23,34,2025-09-23T00:00:00,2025-09-23 05:50:00,2025-09-23 06:00:00,2025-09-16 06:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4001.4806,0.0,609.4763753579322,609.4763753579322,0.0,0.0,0.0,57.4370579754011,0.0,0.0,10584.64316823342,10520.82421492742,0.6221,0.6152,374.94986612019983,0.0,0.0,0.0,374.94986612019983,374.94986612019983,3899.6088,0.0
2025-09-23,35,2025-09-23T00:00:00,2025-09-23 06:00:00,2025-09-23 06:10:00,2025-09-16 06:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4743.74,0.0,14.485000000000014,14.485000000000014,0.0,0.0,0.0,776.1383333333332,0.0,0.0,10520.82421492742,9658.448289001493,1.012,1.0325,14.955762500000013,0.0,0.0,0.0,14.955762500000013,14.955762500000013,4682.6849999999995,13.334999999999999
2025-09-23,36,2025-09-23T00:00:00,2025-09-23 06:10:00,2025-09-23 06:20:00,2025-09-16 06:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4911.4158,148.7833,0.0,0.0,0.0,0.0,0.0,793.7720833333332,0.0,0.0,9658.448289001493,8776.479307520012,1.0241,1.0391,0.0,0.0,0.0,0.0,0.0,0.0,4859.461499999999,210.12610000000004
2025-09-23,37,2025-09-23T00:00:00,2025-09-23 06:20:00,2025-09-23 06:30:00,2025-09-16 06:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4831.9735,376.0146,0.0,0.0,0.0,0.0,0.0,742.6598166666666,0.0,0.0,8776.479307520012,7951.301733445938,0.9268,0.9449,0.0,0.0,0.0,0.0,0.0,0.0,4711.3022,477.8781
2025-09-23,38,2025-09-23T00:00:00,2025-09-23 06:30:00,2025-09-23 06:40:00,2025-09-16 06:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4792.2,649.3875,0.0,0.0,0.0,0.0,0.0,690.4687499999999,0.0,0.0,7951.301733445938,7184.114233445938,0.9155,0.9432,0.0,0.0,0.0,0.0,0.0,0.0,4662.844999999999,753.8925
2025-09-23,39,2025-09-23T00:00:00,2025-09-23 06:40:00,2025-09-23 06:50:00,2025-09-16 06:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4757.3085,973.8044,0.0,0.0,0.0,0.0,0.0,630.5840166666667,0.0,0.0,7184.114233445938,6483.465326038531,0.9143,0.9146,0.0,0.0,0.0,0.0,0.0,0.0,4814.863600000001,1058.93642
2025-09-23,40,2025-09-23T00:00:00,2025-09-23 06:50:00,2025-09-23 07:00:00,2025-09-16 07:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4755.1526,1245.8597,0.0,0.0,0.0,0.0,0.0,584.88215,0.0,0.0,6483.465326038531,5833.596270482975,0.8761,0.8673,0.0,0.0,0.0,0.0,0.0,0.0,4819.6456,1377.09032
2025-09-23,41,2025-09-23T00:00:00,2025-09-23 07:00:00,2025-09-23 07:10:00,2025-09-16 07:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4789.05,1511.775,0.0,0.0,0.0,0.0,0.0,546.2125,0.0,0.0,5833.596270482975,5226.693492705198,0.8264,0.8271,0.0,0.0,0.0,0.0,0.0,0.0,4673.81,1702.2900000000002
2025-09-23,42,2025-09-23T00:00:00,2025-09-23 07:10:00,2025-09-23 07:20:00,2025-09-16 07:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4816.282,1907.945,0.0,0.0,0.0,0.0,0.0,484.72283333333337,0.0,0.0,5226.693492705198,4688.112566779272,0.8241,0.8061,0.0,0.0,0.0,0.0,0.0,0.0,4725.135899999999,2042.0193599999998
2025-09-23,43,2025-09-23T00:00:00,2025-09-23 07:20:00,2025-09-23 07:30:00,2025-09-16 07:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4786.2179,2234.3678,72.34586833333225,72.34586833333225,0.0,0.0,0.0,352.96248166666766,0.0,0.0,4688.112566779272,4295.932031594086,0.8109,0.8269,59.822798524832436,0.0,0.0,0.0,59.822798524832436,59.822798524832436,4904.036099999999,2378.7432999999996
2025-09-23,44,2025-09-23T00:00:00,2025-09-23 07:30:00,2025-09-23 07:40:00,2025-09-16 07:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4660.51,2492.5875,332.59749999999997,332.59749999999997,0.0,0.0,0.0,28.72291666666672,0.0,0.0,4295.932031594086,4264.017679742234,0.7524,0.8096,269.27093599999995,0.0,0.0,0.0,269.27093599999995,269.27093599999995,4911.41,2710.6875
2025-09-23,45,2025-09-23T00:00:00,2025-09-23 07:40:00,2025-09-23 07:50:00,2025-09-16 07:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,4606.8822,2894.0726,264.2727400000001,264.2727400000001,0.0,0.0,0.0,21.195526666666524,0.0,0.0,4264.017679742234,4240.467094557049,0.7089,0.6878,181.76679057200008,0.0,0.0,0.0,181.76679057200008,181.76679057200008,4648.39595,3051.26048
2025-09-23,46,2025-09-23T00:00:00,2025-09-23 07:50:00,2025-09-23 08:00:00,2025-09-16 08:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,5489.8417,3343.4604,0.0,0.0,0.0,0.0,0.0,357.7302166666667,0.0,0.0,4240.467094557049,3842.98907603853,0.8871,0.8469,0.0,0.0,0.0,0.0,0.0,0.0,5224.65185,3385.9895600000004
2025-09-23,47,2025-09-23T00:00:00,2025-09-23 08:00:00,2025-09-23 08:10:00,2025-09-16 08:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6701.06,3753.1125,0.0,0.0,0.0,0.0,0.0,491.3245833333333,0.0,0.0,3842.98907603853,3297.0728723348266,1.1561,1.1849,0.0,0.0,0.0,0.0,0.0,0.0,6388.915,3700.7324999999996
2025-09-23,48,2025-09-23T00:00:00,2025-09-23 08:10:00,2025-09-23 08:20:00,2025-09-16 08:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6664.9869,4119.6249,0.0,0.0,0.0,0.0,0.0,424.2270000000001,0.0,0.0,3297.0728723348266,2825.7095390014933,1.1574,1.1921,0.0,0.0,0.0,0.0,0.0,0.0,6697.773450000001,4000.83084
2025-09-23,49,2025-09-23T00:00:00,2025-09-23 08:20:00,2025-09-23 08:30:00,2025-09-16 08:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6469.7028,4427.9049,0.0,0.0,0.0,0.0,0.0,340.29964999999993,0.0,0.0,2825.7095390014933,2447.598816779271,1.1053,1.1184,0.0,0.0,0.0,0.0,0.0,0.0,6578.3221,4335.0635999999995
2025-09-23,50,2025-09-23T00:00:00,2025-09-23 08:30:00,2025-09-23 08:40:00,2025-09-16 08:40:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6635.97,4698.6375,0.0,0.0,0.0,0.0,0.0,322.88874999999996,0.0,0.0,2447.598816779271,2088.8335390014936,1.1084,1.1227,0.0,0.0,0.0,0.0,0.0,0.0,6525.415,4664.76
2025-09-23,51,2025-09-23T00:00:00,2025-09-23 08:40:00,2025-09-23 08:50:00,2025-09-16 08:50:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6600.0815,4997.093,0.0,0.0,0.0,0.0,0.0,267.16475000000014,0.0,0.0,2088.8335390014936,1791.9838167792711,1.0608,1.0962,0.0,0.0,0.0,0.0,0.0,0.0,6568.04765,4911.82324
2025-09-23,52,2025-09-23T00:00:00,2025-09-23 08:50:00,2025-09-23 09:00:00,2025-09-16 09:00:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6462.4233,5400.3214,0.0,0.0,0.0,0.0,0.0,177.01698333333331,0.0,0.0,1791.9838167792711,1595.2982797422342,1.0071,1.0174,0.0,0.0,0.0,0.0,0.0,0.0,6553.7689,5224.25834
2025-09-23,53,2025-09-23T00:00:00,2025-09-23 09:00:00,2025-09-23 09:10:00,2025-09-16 09:10:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6427.57,5807.85,0.0,0.0,0.0,0.0,0.0,103.28666666666652,0.0,0.0,1595.2982797422342,1480.5353167792714,0.9827,0.9516,0.0,0.0,0.0,0.0,0.0,0.0,6502.27,5600.67
2025-09-23,54,2025-09-23T00:00:00,2025-09-23 09:10:00,2025-09-23 09:20:00,2025-09-16 09:20:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6551.7343,6020.5511,0.0,0.0,0.0,0.0,0.0,88.53053333333332,0.0,0.0,1480.5353167792714,1382.168057520012,0.976,0.9817,0.0,0.0,0.0,0.0,0.0,0.0,6560.9902999999995,5880.111060000001
2025-09-23,55,2025-09-23T00:00:00,2025-09-23 09:20:00,2025-09-23 09:30:00,2025-09-16 09:30:00,PRICE-LAG7-COMPLETED,cvar_t0.90_r0.20_g0.05,Q2V2-SW2-REC5,A,A,A,2025-09-23T00:00:00,2890.568106574075,2952.333699166668,previous_confirmed_final_slot_and_issued_load_pv_forecast,6611.8297,6159.4673,0.0,0.0,0.0,0.0,0.0,75.39373333333333,0.0,0.0,1382.168057520012,1298.3972427051972,0.9831,1.0171,0.0,0.0,0.0,0.0,0.0,0.0,6547.1695,6092.6397
