plan_day,base_cost_yuan,up_cost_yuan,down_cost_yuan,ordinary_cost_yuan,emergency_cost_yuan,total_cost_yuan,q0_kwh,qfinal_kwh,u_kwh,r_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_supply_kwh,initial_soc_kwh,end_soc_kwh,asset_adjusted_cost_yuan,interval_count
2025-09-03,45386.44077417737,0.0,0.0,45386.44077417737,0.0,45386.44077417737,69129.00298835298,69129.00298835298,0.0,0.0,15651.51050157899,12092.74491045,0.0,10022.52014722399,8575.846714428913,9225.82293201667,45081.99191385927,144
2025-09-04,46765.79295905244,0.0,0.0,46765.79295905244,0.0,46765.79295905244,72000.99448928336,72000.99448928336,0.0,0.0,15256.773165146084,12731.271191848351,0.0,15549.926965985625,9225.82293201667,8811.061900816645,46960.067026066536,144
2025-09-05,22044.822081975264,0.0,0.0,22044.822081975264,0.0,22044.822081975264,35832.20213918168,35832.20213918168,0.0,0.0,14606.590000059561,11407.667481783226,0.0,25809.01795423868,8811.061900816645,9281.806809999991,21824.325166513783,144
2025-09-06,22167.381315902585,0.0,0.0,22167.381315902585,0.0,22167.381315902585,35822.352083166676,35822.352083166676,0.0,0.0,14926.132155555551,11992.948778333324,0.0,25168.085005944446,9281.806809999991,9389.82710740741,22116.78460859695,144
2025-09-07,43707.58556982933,587.204796108953,0.0,44294.79036593828,0.0,44294.79036593828,66314.42002469135,67136.61938189901,822.1993572076556,0.0,16470.619069341563,13557.1364065,0.0,9262.153102390785,9389.82710740741,9149.899373703705,44407.172516405095,144
2025-09-08,38272.3684462425,3375.4563335226226,0.0,41647.82477976512,0.0,41647.82477976512,57776.60737206111,61982.58487108413,4205.977499023026,0.0,15421.393616460902,14656.925189966663,0.0,1822.5469112565638,9149.899373703705,6743.681195222224,42774.897374565844,144
2025-09-09,43020.70528571285,0.0,0.0,43020.70528571285,0.0,43020.70528571285,67363.05317469753,67363.05317469753,0.0,0.0,17588.031117080245,14418.757811666666,0.0,11090.945602617283,6743.681195222224,6552.067187631484,43110.45728686835,144
2025-09-10,40512.0875407943,2847.307179223078,0.0,43359.394720017386,2106.8800225159885,45466.27474253337,62675.18832311008,65798.4058955715,3123.2175724614167,0.0,20155.261974216457,16156.383133250001,422.98757703333104,906.5159816383732,6552.067187631484,6740.266149704076,45378.12234869857,144
2025-09-11,44488.972219557625,0.0,0.0,44488.972219557625,0.0,44488.972219557625,70472.36537441851,70472.36537441851,0.0,0.0,17826.039794460834,14274.605674761111,0.0,13424.845471385459,6740.266149704076,6923.028992762039,44403.36610386927,144
2025-09-12,18631.906332639654,967.2614241664044,0.0,19599.16775680606,0.0,19599.16775680606,32035.415981557915,32774.93716998083,739.5211884229154,0.0,14713.019924196053,12085.938334062415,0.0,18596.199379847192,6923.028992762039,6735.9265533580265,19686.806539422898,144
2025-09-13,19619.936969387352,0.0,0.0,19619.936969387352,0.0,19619.936969387352,33295.41538697777,33295.41538697777,0.0,0.0,14466.516526995885,11492.41075205515,0.0,22314.2081287037,6735.9265533580265,6986.446147593049,19502.59359144767,144
2025-09-14,41013.1768637588,2437.1708443929147,0.0,43450.34770815172,0.0,43450.34770815172,63788.69810596657,66477.63554610117,2688.937440134602,0.0,17717.312011158232,15129.656582538584,0.0,3790.6553674815304,6986.446147593049,6121.297421481479,43855.58337146238,144
2025-09-15,37344.86991183995,29.815097610970884,0.0,37374.68500945093,628.9411164147504,38003.626125865674,58188.69027218488,58218.38362704094,29.693354856061035,0.0,18153.054097708566,16474.619321810605,90.19807261058156,1563.1162904202304,6121.297421481479,4153.91352962963,38925.14874080908,144
2025-09-16,39583.05848935241,4131.328834481006,0.0,43714.38732383341,0.0,43714.38732383341,62787.505444422495,67754.42993954787,4966.924495125382,0.0,19558.168342986835,16228.39580496102,0.0,4932.887418188734,4153.91352962963,3724.714143916653,43915.42431610137,144
2025-09-17,38860.534143995385,2720.98158216783,0.0,41581.51572616321,0.0,41581.51572616321,62136.027998744845,65044.15348372741,2908.12548498256,0.0,20918.786829200966,16553.3334740611,0.0,718.5817285875454,3724.714143916653,4159.029541240742,41378.08239405661,144
2025-09-18,39815.957461800834,3138.655387934647,0.0,42954.61284973548,40.72153607323355,42995.33438580871,63622.04546795575,67642.46444792162,4020.4189799658698,0.0,20713.127851306577,16783.539388425,10.489834124995763,4767.314702498381,4159.029541240742,4152.467509166666,42998.40804163221,144
2025-09-19,17082.97600541108,1480.7721783141433,0.0,18563.748183725223,0.0,18563.748183725223,31116.214430061726,32299.59004929167,1183.375619229946,0.0,15138.30229206104,12053.552720013882,0.0,13113.488160577846,4152.467509166666,4384.103216450624,18455.250018433417,144
2025-09-20,17407.489760348657,443.08931600171934,0.0,17850.579076350376,1848.5950029588962,19699.174079309272,31534.781005666664,31839.156701283333,304.3756956166675,0.0,15427.614491454931,12339.895339365003,477.699038937773,13583.702854797843,4384.103216450624,4557.961437243392,19617.73888868994,144
2025-09-21,41656.13095026831,177.69921981322693,0.0,41833.83017008153,800.1106469140952,42633.94081699563,66769.11264060308,66896.5904561517,127.47781554861058,0.0,18305.871483158688,15151.358903210923,155.19549413213878,5609.78588700274,4557.961437243392,4198.402546296296,42802.35820151525,144
2025-09-22,42089.7068413816,0.0,0.0,42089.7068413816,956.6314207060162,43046.338262087615,66505.20435207283,66505.20435207283,0.0,0.0,18631.812429793114,15304.155492382422,203.8920563666666,2767.4195876954714,4198.402546296296,3962.4165193518525,43156.87411710839,144
2025-09-23,40660.26021106641,2107.2499705093633,0.0,42767.510181575766,1107.084306832168,43874.594488407936,64745.975333263676,67175.90740674725,2429.9320734835796,0.0,21836.2569205967,17484.118187100008,215.14809096665985,922.3011808838874,3962.4165193518525,4188.249762222223,43768.81419744746,144
2025-09-24,40971.80680421658,1429.60821645193,0.0,42401.41502066851,0.0,42401.41502066851,65032.67909766291,66178.56253546014,1145.8834377972266,0.0,20287.057442637168,16216.903836091664,0.0,1045.1838289146356,4188.249762222223,4427.819420493824,42289.20059273409,144
2025-09-25,42273.2180026341,1056.5912960237695,0.0,43329.80929865787,103.49743166666593,43433.30673032454,66864.0443309392,68308.7975456116,1444.753214672399,0.0,19310.35522006859,15913.030808952879,15.371666666666556,4591.395901162552,4427.819420493824,4125.993775274582,43574.681862545236,144
2025-09-26,18283.70087706641,0.0,0.0,18283.70087706641,0.0,18283.70087706641,32960.36081945088,32960.36081945088,0.0,0.0,15243.587122567955,11808.159870483332,0.0,11830.690067366253,4125.993775274582,4725.044551715372,18003.105493381543,144
2025-09-27,17787.410790561047,922.0742441060494,0.0,18709.485034667097,510.27368992969343,19219.75872459679,32066.97641625708,32840.3059277918,773.3295115347232,0.0,14905.633680528257,12699.996077771724,88.65701868471987,12922.023093719992,4725.044551715372,4029.0081111111112,19545.782193375828,144
2025-09-28,43466.64122722636,2719.316245528717,0.0,46185.95747275508,0.0,46185.95747275508,69286.9495230716,72231.42977415973,2944.480251088128,0.0,20050.0117169207,15948.128316646435,0.0,4641.917207218798,4029.0081111111112,4353.876082288142,46033.78931505576,144
2025-09-29,43848.78038611714,0.0,0.0,43848.78038611714,95.0545250199985,43943.83491113714,68961.4285263955,68961.4285263955,0.0,0.0,19904.112507704533,16390.207901178146,17.543254999999704,2705.1755748691094,4353.876082288142,4056.235226802059,44083.249887846825,144
2025-09-30,43579.765945078005,2206.1056999074976,0.0,45785.8716449855,145.98831484583312,45931.85995983133,69335.2921686541,71474.63629416756,2139.3441255134767,0.0,22028.781993156328,17381.745695353162,21.607091666666634,1427.0323213644,4056.235226802059,4569.088248028119,45691.639604689044,144
2025-10-01,44087.154216935895,0.0,0.0,44087.154216935895,0.0,44087.154216935895,70628.92545400694,70628.92545400694,0.0,0.0,18851.69799920745,13451.926634450623,0.0,15567.632555916784,4569.088248028119,6589.031297925238,43141.01289236409,144
2025-10-02,42160.99083000422,0.0,0.0,42160.99083000422,0.0,42160.99083000422,65193.733210941915,65193.733210941915,0.0,0.0,17547.326954692126,13901.160232433336,0.0,9816.783372016464,6589.031297925238,6935.891965555559,41998.52129328618,144
2025-10-03,16444.904252330645,0.0,0.0,16444.904252330645,0.0,16444.904252330645,29336.610071851286,29336.610071851286,0.0,0.0,14810.72295416404,12245.008444398152,0.0,18953.741862085397,6935.891965555559,6659.97768608303,16574.142500835576,144
2025-10-04,17305.836695787133,0.0,0.0,17305.836695787133,0.0,17305.836695787133,30691.391205475888,30691.391205475888,0.0,0.0,14952.24320317695,12193.493122474725,0.0,14836.658691440332,6659.97768608303,6568.670877303703,17348.60480501937,144
2025-10-05,40356.986022993115,0.0,0.0,40356.986022993115,0.0,40356.986022993115,62142.613511480835,62142.613511480835,0.0,0.0,17400.70907675759,14169.782019303471,0.0,4175.725387360055,6568.670877303703,6485.106802715008,40396.127435530456,144
2025-10-06,39038.836507547465,1125.883820090117,0.0,40164.72032763758,0.0,40164.72032763758,60513.94994272164,62147.31135535649,1633.3614126348493,0.0,19572.71347815617,15934.50807553498,0.0,775.9967027353066,6485.106802715008,6395.53996023891,40206.673436653386,144
2025-10-07,40317.9694148258,1358.5146228373308,0.0,41676.48403766313,0.0,41676.48403766313,62854.76162150651,64453.21692695652,1598.4553054500072,0.0,19783.397845207794,15618.775161339514,0.0,2517.031243088245,6395.53996023891,6846.403397215356,41465.299603783365,144
2025-10-08,39116.33903846525,0.0,0.0,39116.33903846525,0.0,39116.33903846525,61623.44634261357,61623.44634261357,0.0,0.0,17496.57096254939,15510.732011883325,0.0,3159.1117252808403,6846.403397215356,5359.170583639447,39812.958888344205,144
2025-10-09,40030.58074114252,0.0,0.0,40030.58074114252,0.0,40030.58074114252,63211.67756031184,63211.67756031184,0.0,0.0,19426.305471038475,15619.300215366664,0.0,3644.690621306695,5359.170583639447,5488.067490500002,39970.205429969035,144
2025-10-10,15974.247528313523,0.0,0.0,15974.247528313523,469.4639057450211,16443.711434058543,29896.743916411753,29896.743916411753,0.0,0.0,15099.568984701953,12742.098338937325,128.06899601954154,18323.73135,5488.067490500002,4919.79253346807,16709.8914239323,144
2025-10-11,16977.380753481415,0.0,0.0,16977.380753481415,0.0,16977.380753481415,31513.519940172304,31513.519940172304,0.0,0.0,15631.780711846175,12226.044516468108,0.0,14001.470161460904,4919.79253346807,5403.9012669428475,16750.624222721828,144
2025-10-12,40237.26635326008,0.0,0.0,40237.26635326008,98.03580773333283,40335.30216099341,63150.531478064164,63150.531478064164,0.0,0.0,18733.509771244717,15610.059566739706,20.929933333333224,1533.0552235591563,5403.9012669428475,4919.549431352313,40562.17256078401,144
2025-10-13,40195.94386100979,0.0,0.0,40195.94386100979,0.0,40195.94386100979,63721.36664743776,63721.36664743776,0.0,0.0,19912.12210450566,15716.198597499997,0.0,2498.0478404321025,4919.549431352313,5378.016439296297,39981.19791448883,144
2025-10-14,40003.96243657605,236.14131727576984,0.0,40240.103753851814,4152.6830139189315,44392.78676777075,63598.58617515678,63802.943338542194,204.35716338541175,0.0,19305.84595762603,16429.48327237709,604.0838391347227,756.8352090946439,5378.016439296297,4498.296387407406,44804.8476400755,144
2025-10-15,39899.83049829654,0.0,0.0,39899.83049829654,8594.847662286189,48494.678160582735,63752.7343141358,63752.7343141358,0.0,0.0,18503.319672057612,15378.752119283337,1291.8568886384758,0.0,4498.296387407406,4063.7817375,48698.204822599364,144
2025-10-16,40305.16406603116,1119.5766389484218,0.0,41424.74070497958,12344.052168989427,53768.792873969,65356.95325337145,66571.33069037447,1214.3774370030187,0.0,20822.959799375858,16819.230220744448,1873.5590459644045,1474.6872077074686,4063.7817375,4116.411978333333,53744.14086916267,144
2025-10-17,16272.67884109965,0.0,0.0,16272.67884109965,0.0,16272.67884109965,31328.499081193415,31328.499081193415,0.0,0.0,16035.09166783951,13082.950309999998,0.0,12372.15840668724,4116.411978333333,4011.3830238333353,16321.87440338745,144
2025-10-18,17294.11685537106,0.0,0.0,17294.11685537106,0.0,17294.11685537106,32801.75527903292,32801.75527903292,0.0,0.0,16206.387451399169,12655.837303333332,0.0,13174.611864300416,4011.3830238333353,4535.0902819444445,17048.812375671816,144
2025-10-19,41816.27312931068,1254.7364908371649,0.0,43071.009620147845,1603.0250512709795,44674.03467141882,67267.87298818011,68967.80275349562,1699.9297653155036,0.0,21652.91336910442,17809.93602114124,241.71422772543667,1480.8170999245508,4535.0902819444445,4233.89451287037,44815.11476965312,144
2025-10-20,42180.566677941555,2527.80925029842,0.0,44708.37592823997,0.0,44708.37592823997,67883.12798736029,70805.19404672556,2922.0660593652688,0.0,21977.10251004514,17977.016715259728,0.0,2364.3258852734857,4233.89451287037,4038.823754955744,44799.747071247184,144
2025-10-21,43616.94726545866,3259.7374011828138,0.0,46876.68466664147,0.0,46876.68466664147,69885.13493988456,73589.9263139862,3704.7913741016387,0.0,21268.296531471824,16899.95885557717,0.0,2759.0072880915577,4038.823754955744,4402.558571527971,46706.31127855904,144
2025-10-22,43159.14467441598,727.284973514741,0.0,43886.429647930716,539.2585595803553,44425.68820751107,69752.5994237349,70331.82786968967,579.2284459547807,0.0,21901.30442909014,18258.38395968819,100.94721202222406,1234.9579123099602,4402.558571527971,3826.639269166667,44695.44880873711,144
2025-10-23,44570.44844940355,0.0,0.0,44570.44844940355,0.0,44570.44844940355,72377.06649357588,72377.06649357588,0.0,0.0,22457.612832685554,17639.369951121775,0.0,4179.326578678774,3826.639269166667,4439.190872892807,44283.52927821822,144
2025-10-24,16863.293385284705,0.0,0.0,16863.293385284705,720.9981055179942,17584.2914908027,32088.645028285766,32088.645028285766,0.0,0.0,16581.65583289688,13827.927260000002,141.56446516666568,11056.430203888887,4439.190872892807,3998.317500277777,17790.79657853558,144
2025-10-25,17778.163046342786,0.0,0.0,17778.163046342786,0.0,17778.163046342786,33714.63904168724,33714.63904168724,0.0,0.0,16631.661117057614,13321.970497499999,0.0,11006.515688796293,3998.317500277777,4164.623063962968,17700.26552031264,144
2025-10-26,44067.00704032969,0.0,0.0,44067.00704032969,0.0,44067.00704032969,70675.42408973868,70675.42408973868,0.0,0.0,20977.655603587806,16606.899773622794,0.0,1760.3562431069954,4164.623063962968,4592.402247611115,43866.6352707089,144
2025-10-27,44167.50618172335,1726.112074663257,0.0,45893.61825638661,0.0,45893.61825638661,70934.41736283667,72754.61367099345,1820.1963081567824,0.0,21037.598082694436,17180.443513510832,0.0,5344.877435143179,4592.402247611115,4436.858840357412,45966.47478834425,144
2025-10-28,44469.35066024746,0.0,0.0,44469.35066024746,0.0,44469.35066024746,70808.44188956705,70808.44188956705,0.0,0.0,20847.411905137855,17007.12368348333,0.0,995.7319679125383,4436.858840357412,4302.725462222224,44532.17873456598,144
2025-10-29,44180.73301164197,5623.338074291451,0.0,49804.07108593342,0.0,49804.07108593342,70451.3517172359,76000.7143109821,5549.362593746195,0.0,20284.56004546638,16527.805437644434,0.0,2931.702903160159,4302.725462222224,4194.601239092594,49854.71647204734,144
2025-10-30,46022.70952159239,0.0,0.0,46022.70952159239,17.05834733333289,46039.76786892572,74012.21652562305,74012.21652562305,0.0,0.0,20748.34528942798,16898.926321866664,3.6418333333332384,5378.621741395082,4194.601239092594,4091.527197503704,46088.04775000596,144
2025-10-31,18376.168157984077,0.0,0.0,18376.168157984077,0.0,18376.168157984077,34245.339747423866,34245.339747423866,0.0,0.0,17169.86473110699,13512.017808866665,0.0,6683.200758516878,4091.527197503704,4531.052334537041,18170.294583797662,144
2025-11-01,17741.7014549245,0.0,0.0,17741.7014549245,0.0,17741.7014549245,33414.32639042798,33414.32639042798,0.0,0.0,16950.98004746913,13532.286094917696,0.0,7451.594004543214,4531.052334537041,4751.060938461821,17638.64942484613,144
2025-11-02,46750.35222713945,827.0078479080889,0.0,47577.36007504753,0.0,47577.36007504753,75216.88156000298,75863.68282978312,646.8012697801346,0.0,21607.548222619487,18075.013693547826,0.0,3534.7643673781276,4751.060938461821,4114.505790432886,47875.52250638428,144
2025-11-03,46879.30389710208,1430.3094944866639,0.0,48309.61339158874,0.0,48309.61339158874,74803.81040297152,76404.52317833444,1600.7127753629188,0.0,21131.090933655672,16797.86619465206,0.0,2566.3681559974993,4114.505790432886,4468.1918588873705,48143.94683712466,144
2025-11-04,46403.70441253022,0.0,0.0,46403.70441253022,1699.1182099755476,48102.822622505766,74153.02977617747,74153.02977617747,0.0,0.0,20544.904398993454,17001.026071516666,285.67232769849693,3314.7517430658463,4468.1918588873705,4068.5768496296287,48290.002292842095,144
2025-11-05,47759.60967013763,0.0,0.0,47759.60967013763,0.0,47759.60967013763,76572.321063739,76572.321063739,0.0,0.0,22467.23089777954,17856.857704859758,0.0,2283.9278041525577,4068.5768496296287,4448.131652231481,47581.82620059892,144
2025-11-06,47754.00148251488,1691.2881132653067,0.0,49445.28959578019,0.0,49445.28959578019,76118.08132947146,77689.79919207835,1571.7178626068944,0.0,21644.69894006515,17715.967459960488,0.0,2391.4831619736956,4448.131652231481,4243.9524094451335,49540.927153101315,144
2025-11-07,18496.14731410732,0.0,0.0,18496.14731410732,794.9205559260271,19291.067870033345,34665.2476869196,34665.2476869196,0.0,0.0,18031.410938394296,14393.13293285,145.86427381666553,7854.372171858643,4243.9524094451335,4479.852328611113,19180.572347896,144
2025-11-08,17773.089800606038,0.0,0.0,17773.089800606038,0.0,17773.089800606038,33662.95313909156,33662.95313909156,0.0,0.0,17504.668983796295,14134.382354416664,0.0,6501.4594097119325,4479.852328611113,4529.185131342593,17749.982315806614,144
2025-11-09,48284.86184637432,0.0,0.0,48284.86184637432,3569.2405733108617,51854.10241968519,76809.88590160917,76809.88590160917,0.0,0.0,20456.195308609047,16828.291020265,533.0311724683345,2368.1956024001283,4529.185131342593,4241.659775462963,51988.77929637921,144
2025-11-10,48318.41296909472,4939.203248041984,0.0,53257.6162171367,1112.2376585273485,54369.853875664056,76671.1279260715,80975.55586227457,4304.427936203076,0.0,19525.245731059666,15817.277608574994,207.05032696666157,3616.1949667565596,4241.659775462963,4239.628034999999,54370.80554289691,144
2025-11-11,48563.21087497211,804.4464178197313,0.0,49367.65729279184,0.0,49367.65729279184,76707.91122678772,77787.24060407611,1079.329377288391,0.0,21267.105109356293,17299.78241005259,0.0,2260.8982381057513,4239.628034999999,4158.04217780667,49405.87210830119,144
2025-11-12,49745.14361433671,1037.0450778429683,0.0,50782.188692179676,0.0,50782.188692179676,79357.66417238415,80229.69421989318,872.0300475090302,0.0,21933.652985107634,17290.241368413186,0.0,4630.294853198735,4158.04217780667,4686.950566166672,50534.44800307185,144
2025-11-13,50442.673751211594,0.0,0.0,50442.673751211594,0.0,50442.673751211594,79424.45060794544,79424.45060794544,0.0,0.0,20531.868740061716,16720.378395716667,0.0,3217.088946933729,4686.950566166672,4587.43421475926,50489.28721021082,144
2025-11-14,18498.317779546847,0.0,0.0,18498.317779546847,0.0,18498.317779546847,34738.140284286215,34738.140284286215,0.0,0.0,17694.81288190926,14351.260551079835,0.0,3796.132653456787,4587.43421475926,4566.920751722229,18507.92628563339,144
2025-11-15,18524.058790918913,437.24295409569214,0.0,18961.301745014604,0.0,18961.301745014604,34842.049539164596,35256.38721702016,414.33767785555705,0.0,18128.89422642571,14583.418120724999,0.0,3499.024194652782,4566.920751722229,4679.127643588705,18908.744036864347,144
2025-11-16,50057.00210629417,2485.972990647474,0.0,52542.97509694164,0.0,52542.97509694164,78906.20174060266,81142.27593423767,2236.0741936349964,0.0,21384.851835096903,17510.52784222499,0.0,2833.4075580324175,4679.127643588705,4469.35224825926,52641.23389211395,144
2025-11-17,50197.16063807883,1044.529170222927,0.0,51241.68980830175,0.0,51241.68980830175,79158.92321436672,80221.78512533696,1062.8619109702418,0.0,21186.65225373859,17049.66993738423,0.0,3389.048475649264,4469.35224825926,4593.261568419294,51183.65068273879,144
2025-11-18,50766.49048619129,380.5633116543047,0.0,51147.05379784559,0.0,51147.05379784559,80723.98425742077,80985.36375801293,261.37950059216644,0.0,22758.98725138596,18364.22730542499,0.0,1700.0519787186367,4593.261568419294,4671.653088638892,51110.335209774734,144
2025-11-19,51602.60812592088,3216.914748274472,0.0,54819.522874195354,0.0,54819.522874195354,81404.69539444176,84096.85523430022,2692.159839858459,0.0,20791.3108957656,16971.26330026181,0.0,4908.49603879643,4671.653088638892,4526.873672314814,54887.33755280155,144
2025-11-20,51671.19890328498,247.14946479326355,0.0,51918.348368078245,0.0,51918.348368078245,81309.72252306872,81482.6310487053,172.90852563657597,0.0,22932.243973127574,18379.399847544355,0.0,2136.710889788749,4526.873672314814,4744.3378619692385,51816.48814164411,144
2025-11-21,18949.91024747915,824.9329119827278,0.0,19774.843159461878,0.0,19774.843159461878,35369.82085360065,36350.76747519324,980.9466215925947,0.0,17570.009263393033,14213.59583172088,0.0,4129.969976854427,4744.3378619692385,4764.461941555327,19765.417040583754,144
2025-11-22,19064.799347041015,695.5008810677069,0.0,19760.30022810872,0.0,19760.30022810872,35876.65813956963,36398.31355351406,521.6554139444374,0.0,18276.588286650116,14854.113448452365,0.0,2756.0092319829823,4764.461941555327,4708.82090126003,19786.36249138304,144
2025-11-23,51156.438972679935,2969.992020723663,0.0,54126.4309934036,0.0,54126.4309934036,80977.21231416095,83554.54779513604,2577.335480975093,0.0,21909.00458159055,18154.27324965278,0.0,4567.720179864941,4708.82090126003,4255.510302855107,54338.761677696464,144
2025-11-24,51822.32914488902,0.0,0.0,51822.32914488902,0.0,51822.32914488902,81351.22849742095,81351.22849742095,0.0,0.0,20827.73018180708,16882.74290525,0.0,3244.2975208638663,4255.510302855107,4241.86423842592,51828.720961467654,144
2025-11-25,52654.21368483242,1159.7709711931557,0.0,53813.98465602558,0.0,53813.98465602558,83112.26611422161,84055.06746956675,942.8013553451444,0.0,22372.475088483363,17796.118035788182,0.0,3310.0499502049065,4241.86423842592,4603.627333851857,53644.53482212807,144
2025-11-26,52928.4137322359,903.5500505278633,0.0,53831.96378276377,37.65631539999846,53869.62009816377,82601.77009056014,83727.36770945766,1125.5976188975255,0.0,22223.684616810682,17727.46885906666,8.039349999999672,2481.5244183803047,4603.627333851857,4907.755867796294,53727.16629286419,144
2025-11-27,51242.23627443799,1455.8256339429138,0.0,52698.06190838091,0.0,52698.06190838091,80714.48739511667,82197.02228118684,1482.5348860701902,0.0,21795.51866975367,18000.482013959467,0.0,2621.092892059319,4907.755867796294,4523.187099508515,52878.1939194469,144
2025-11-28,19723.633389301845,515.2726430476802,0.0,20238.906032349525,0.0,20238.906032349525,37169.07892657201,37517.90301362971,348.82408705769444,0.0,19113.840538479853,15205.816946789531,0.0,2688.6408719393826,4523.187099508515,4830.291421040899,20095.058368143757,144
2025-11-29,19614.67629252481,1800.371529008799,0.0,21415.04782153361,0.0,21415.04782153361,36749.119383941346,39231.89357734242,2482.774193401072,0.0,18439.334360952493,15152.463137725132,0.0,1015.5722541150565,4830.291421040899,4589.622192870223,21527.777288008758,144
2025-11-30,53022.389499054494,2542.538690560847,0.0,55564.92818961535,0.0,55564.92818961535,83398.69908572178,85793.07231113428,2394.3732254125075,0.0,22998.310305932948,18940.38495279424,0.0,1490.318841328908,4589.622192870223,4243.229298438501,55727.178621367166,144
2025-12-01,54463.77373567901,10817.265940121104,0.0,65281.039675800115,96.09380128798463,65377.1334770881,86191.5965379194,94616.10553610316,8424.508998183768,0.0,24642.3525418756,19966.219840097223,24.753683999996042,3665.798784991459,4243.229298438501,4236.657874907408,65380.21153187007,144
2025-12-02,55490.25547748674,10839.766443247549,0.0,66330.02192073429,279.64299026905996,66609.66491100335,86811.58015679655,95630.66296401541,8819.082807218854,0.0,24766.91791057355,20147.14647893125,48.00077645833289,2421.0823588314497,4236.657874907408,4141.165684500002,66654.39345299017,144
2025-12-03,59550.24913080136,3480.4042500377036,0.0,63030.65338083907,0.0,63030.65338083907,93001.94335983488,95920.95741347766,2919.014053642788,0.0,23855.4726254482,18962.991734860538,0.0,3865.727956223343,4141.165684500002,4541.100230891668,62843.32403930921,144
2025-12-04,61270.85271200151,2675.370817004432,0.0,63946.22352900595,71.2996667899992,64017.52319579595,94310.9971497595,96414.90603577184,2103.9088860123506,0.0,24527.78638779527,19003.450738527492,13.015638333333186,4132.37727483741,4541.100230891668,5501.162714876863,63567.82992829728,144
2025-12-05,23260.30028618832,3958.4943532605757,0.0,27218.794639448897,0.0,27218.794639448897,44413.27356551872,48519.824380154314,4106.55081463559,0.0,20034.08092462241,17130.80881833333,0.0,4304.924590531906,5501.162714876863,4497.603526666669,27688.86176320655,144
2025-12-06,23840.08298756163,3983.9813650882384,0.0,27824.064352649868,0.0,27824.064352649868,45277.127031032505,49914.49589670553,4637.368865673025,0.0,20715.350015363503,16875.102036061104,0.0,2409.6171007364696,4497.603526666669,4391.305167092595,27873.854504274364,144
2025-12-07,59310.01788255443,2828.502359804913,0.0,62138.520242359344,0.0,62138.520242359344,92516.54119293168,94947.47735369523,2430.936160763546,0.0,24922.084895651573,20095.804419727778,0.0,2468.515627771435,4391.305167092595,4492.5099957037,62091.1159006379,144
2025-12-08,62828.2053124839,1071.5596363565253,0.0,63899.76494884043,0.0,63899.76494884043,98153.97306490185,98969.84920741296,815.8761425111113,0.0,23687.32866527092,18708.58130728611,0.0,6143.890732761482,4492.5099957037,5023.793230796299,63650.911881523054,144
2025-12-09,61367.09639536837,518.2280826166657,0.0,61885.324477985036,245.7269131158323,62131.05139110087,95172.77411654465,95532.35559133183,359.5814747871751,0.0,23956.947511794686,19571.373460349725,42.06572166666649,3800.3929948868745,5023.793230796299,4839.07547991182,62217.573185615154,144
2025-12-10,62781.91021716213,672.7049634485458,0.0,63454.61518061067,0.0,63454.61518061067,96925.48732478087,97449.58979241831,524.1024676374459,0.0,22979.98819117061,18207.52128464965,0.0,4289.504419230694,4839.07547991182,5290.485646799091,63243.17465844067,144
2025-12-11,64216.657523787944,0.0,0.0,64216.657523787944,0.0,64216.657523787944,98525.77842318351,98525.77842318351,0.0,0.0,21734.53943067591,17450.73181971666,0.0,8280.716112224269,5290.485646799091,5461.869112500007,64136.38150845363,144
2025-12-12,25875.337628128393,2295.0226382655023,0.0,28170.360266393895,0.0,28170.360266393895,48698.99455303492,51517.3059927416,2818.311439706684,0.0,19391.520961419745,16120.231947762957,0.0,4531.603495751487,5461.869112500007,5002.869146930047,28385.355850266864,144
2025-12-13,24399.588726546088,3010.2257671916323,0.0,27409.81449373772,0.0,27409.81449373772,46372.30641882772,49509.850501599554,3137.544082771835,0.0,20325.31976490626,16555.437148126755,0.0,1941.4345014867206,5002.869146930047,4900.726770760399,27457.65798273558,144
2025-12-14,61621.66416323059,424.10380330068494,0.0,62045.767966531275,0.0,62045.767966531275,95809.35341592632,96124.9486587472,315.59524282088535,0.0,24367.5756433115,19907.015276676546,0.0,2885.6664921122656,4900.726770760399,4712.6389867668,62133.86828455388,144
2025-12-15,66154.48654206398,0.0,0.0,66154.48654206398,0.0,66154.48654206398,102183.98517287114,102183.98517287114,0.0,0.0,23031.41138898339,18117.53332622819,0.0,7800.5491434492715,4712.6389867668,5310.316652153863,65874.53432359669,144
2025-12-16,66204.53410401229,0.0,0.0,66204.53410401229,0.0,66204.53410401229,101541.24243262866,101541.24243262866,0.0,0.0,22319.337456637488,18150.471961603493,0.0,7954.2856042613275,5310.316652153863,5230.5292946792715,66241.90650225339,144
2025-12-17,67263.72143943945,0.0,0.0,67263.72143943945,0.0,67263.72143943945,103098.73980688969,103098.73980688969,0.0,0.0,21438.999684306982,17006.24880293333,0.0,10474.14185884938,5230.5292946792715,5629.7970072963035,67076.70444284963,144
2025-12-18,64632.327616970426,0.0,0.0,64632.327616970426,0.0,64632.327616970426,99971.11908714144,99971.11908714144,0.0,0.0,22875.819871168715,18925.030703283333,0.0,8654.062952589406,5629.7970072963035,5190.222998811112,64838.22408254489,144
