day,issue_time,schedule,release_hour,block_start,block_end_exclusive,soc_kwh,accepted,keep_score_yuan,new_score_yuan,changed_intervals,risk_days,risk_day_first,risk_day_last,gate_days,gate_day_first,gate_day_last,load_source_max,load_correction_source_max,anchor_source,lp_residual_kwh,solve_seconds,planned_mutex_violations,solver_fallback_keep_contract
2025-06-27 00:00:00,2025-06-27 06:00:00,M1,6,35,71,4300.619038382865,False,-7847.441999999998,-7847.441999999998,0,14,2025-06-13 00:00:00,2025-06-26 00:00:00,14,2025-05-30 00:00:00,2025-06-12 00:00:00,2025-06-27 00:10:00,2025-06-27 06:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.0022993999999698644,0,False
2025-06-28 00:00:00,2025-06-28 06:00:00,M1,6,35,71,3654.198176293211,False,-7321.953057941675,-7321.953057941675,0,14,2025-06-14 00:00:00,2025-06-27 00:00:00,14,2025-05-31 00:00:00,2025-06-13 00:00:00,2025-06-28 00:10:00,2025-06-28 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002285400000005211,0,False
2025-06-29 00:00:00,2025-06-29 06:00:00,M1,6,35,71,10800.0,False,-2538.320365489131,-2441.1069709536,0,14,2025-06-15 00:00:00,2025-06-28 00:00:00,14,2025-06-01 00:00:00,2025-06-14 00:00:00,2025-06-29 00:10:00,2025-06-29 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0025103000000399334,0,False
2025-06-30 00:00:00,2025-06-30 06:00:00,M1,6,35,71,10800.0,False,-1546.9424507519138,-677.7631975541952,0,14,2025-06-16 00:00:00,2025-06-29 00:00:00,14,2025-06-02 00:00:00,2025-06-15 00:00:00,2025-06-30 00:10:00,2025-06-30 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002530400000011923,0,False
2025-07-01 00:00:00,2025-07-01 06:00:00,M1,6,35,71,7463.466204490741,True,27154.839756970352,6641.268070139975,19,14,2025-06-17 00:00:00,2025-06-30 00:00:00,14,2025-06-03 00:00:00,2025-06-16 00:00:00,2025-07-01 00:10:00,2025-07-01 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002793300000007548,0,False
2025-07-02 00:00:00,2025-07-02 06:00:00,M1,6,35,71,6513.994098598769,True,13443.716796801857,2893.0776518987177,17,14,2025-06-18 00:00:00,2025-07-01 00:00:00,14,2025-06-04 00:00:00,2025-06-17 00:00:00,2025-07-02 00:10:00,2025-07-02 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0028555000000096697,0,False
2025-07-03 00:00:00,2025-07-03 06:00:00,M1,6,35,71,7212.245288891631,True,28533.775024014634,7226.320493159316,20,14,2025-06-19 00:00:00,2025-07-02 00:00:00,14,2025-06-05 00:00:00,2025-06-18 00:00:00,2025-07-03 00:10:00,2025-07-03 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002941499999963071,0,False
2025-07-04 00:00:00,2025-07-04 06:00:00,M1,6,35,71,1504.5193897777779,True,-463.85889041126967,-4990.2474192998325,11,14,2025-06-20 00:00:00,2025-07-03 00:00:00,14,2025-06-06 00:00:00,2025-06-19 00:00:00,2025-07-04 00:10:00,2025-07-04 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0025529000000119595,0,False
2025-07-05 00:00:00,2025-07-05 06:00:00,M1,6,35,71,1497.0927918148147,True,936.4219042461425,-4822.005188511359,11,14,2025-06-21 00:00:00,2025-07-04 00:00:00,14,2025-06-07 00:00:00,2025-06-20 00:00:00,2025-07-05 00:10:00,2025-07-05 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0024369999999862557,0,False
2025-07-06 00:00:00,2025-07-06 06:00:00,M1,6,35,71,6993.905653630544,True,24164.725699149276,7343.88179258062,23,14,2025-06-22 00:00:00,2025-07-05 00:00:00,14,2025-06-08 00:00:00,2025-06-21 00:00:00,2025-07-06 00:10:00,2025-07-06 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.003319500000031894,0,False
2025-07-07 00:00:00,2025-07-07 06:00:00,M1,6,35,71,6865.174048550069,True,8526.354662221473,2023.2158067860541,11,14,2025-06-23 00:00:00,2025-07-06 00:00:00,14,2025-06-09 00:00:00,2025-06-22 00:00:00,2025-07-07 00:10:00,2025-07-07 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0027344000000084634,0,False
2025-07-08 00:00:00,2025-07-08 06:00:00,M1,6,35,71,9622.695008481482,False,837.1073598663546,1077.4357588946123,0,14,2025-06-24 00:00:00,2025-07-07 00:00:00,14,2025-06-10 00:00:00,2025-06-23 00:00:00,2025-07-08 00:10:00,2025-07-08 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0034258999999678963,0,False
2025-07-09 00:00:00,2025-07-09 06:00:00,M1,6,35,71,9702.335890907409,False,-106.5596541342319,718.7491243363294,0,14,2025-06-25 00:00:00,2025-07-08 00:00:00,14,2025-06-11 00:00:00,2025-06-24 00:00:00,2025-07-09 00:10:00,2025-07-09 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0027089000000160013,0,False
2025-07-10 00:00:00,2025-07-10 06:00:00,M1,6,35,71,9893.815710235485,True,3366.45397544081,89.1301032176235,8,14,2025-06-26 00:00:00,2025-07-09 00:00:00,14,2025-06-12 00:00:00,2025-06-25 00:00:00,2025-07-10 00:10:00,2025-07-10 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0026809999999954925,0,False
2025-07-11 00:00:00,2025-07-11 06:00:00,M1,6,35,71,2471.0507720679034,True,-1997.114617386331,-4453.625941783792,7,14,2025-06-27 00:00:00,2025-07-10 00:00:00,14,2025-06-13 00:00:00,2025-06-26 00:00:00,2025-07-11 00:10:00,2025-07-11 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0024226000000453496,0,False
2025-07-12 00:00:00,2025-07-12 06:00:00,M1,6,35,71,2252.4959218518516,True,-2594.0861546705464,-4561.829440163186,7,14,2025-06-28 00:00:00,2025-07-11 00:00:00,14,2025-06-14 00:00:00,2025-06-27 00:00:00,2025-07-12 00:10:00,2025-07-12 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0024387000000274384,0,False
2025-07-13 00:00:00,2025-07-13 06:00:00,M1,6,35,71,10702.574946333336,False,-3852.193674515072,-2630.559286872329,0,14,2025-06-29 00:00:00,2025-07-12 00:00:00,14,2025-06-15 00:00:00,2025-06-28 00:00:00,2025-07-13 00:10:00,2025-07-13 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002297699999985525,0,False
2025-07-14 00:00:00,2025-07-14 06:00:00,M1,6,35,71,10258.365429645064,False,-3498.7015582955023,-2927.3357323333707,0,14,2025-06-30 00:00:00,2025-07-13 00:00:00,14,2025-06-16 00:00:00,2025-06-29 00:00:00,2025-07-14 00:10:00,2025-07-14 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002715200000011464,0,False
2025-07-15 00:00:00,2025-07-15 06:00:00,M1,6,35,71,10800.0,False,-4749.7725108228,-3628.690699701801,0,14,2025-07-01 00:00:00,2025-07-14 00:00:00,14,2025-06-17 00:00:00,2025-06-30 00:00:00,2025-07-15 00:10:00,2025-07-15 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0025201000000265594,0,False
2025-07-16 00:00:00,2025-07-16 06:00:00,M1,6,35,71,10800.0,False,-4821.383294838889,-3496.577975299829,0,14,2025-07-02 00:00:00,2025-07-15 00:00:00,14,2025-06-18 00:00:00,2025-07-01 00:00:00,2025-07-16 00:10:00,2025-07-16 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0023812000000020817,0,False
2025-07-17 00:00:00,2025-07-17 06:00:00,M1,6,35,71,10800.0,False,-3929.667748194514,-3232.110376108061,0,14,2025-07-03 00:00:00,2025-07-16 00:00:00,14,2025-06-19 00:00:00,2025-07-02 00:00:00,2025-07-17 00:10:00,2025-07-17 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0026483000000325774,0,False
2025-07-18 00:00:00,2025-07-18 06:00:00,M1,6,35,71,5334.402870217164,False,-7782.368427908009,-7782.368427908009,0,14,2025-07-04 00:00:00,2025-07-17 00:00:00,14,2025-06-20 00:00:00,2025-07-03 00:00:00,2025-07-18 00:10:00,2025-07-18 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002266299999973853,0,False
2025-07-19 00:00:00,2025-07-19 06:00:00,M1,6,35,71,4433.61572602778,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-05 00:00:00,2025-07-18 00:00:00,14,2025-06-21 00:00:00,2025-07-04 00:00:00,2025-07-19 00:10:00,2025-07-19 06:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.0027731000000130734,0,False
2025-07-20 00:00:00,2025-07-20 06:00:00,M1,6,35,71,10800.0,False,-3304.365862664152,-1980.006932083971,0,14,2025-07-06 00:00:00,2025-07-19 00:00:00,14,2025-06-22 00:00:00,2025-07-05 00:00:00,2025-07-20 00:10:00,2025-07-20 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002651899999989382,0,False
2025-07-21 00:00:00,2025-07-21 06:00:00,M1,6,35,71,10800.0,False,-3193.381480396642,-1652.1057002260204,0,14,2025-07-07 00:00:00,2025-07-20 00:00:00,14,2025-06-23 00:00:00,2025-07-06 00:00:00,2025-07-21 00:10:00,2025-07-21 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002370799999994233,0,False
2025-07-22 00:00:00,2025-07-22 06:00:00,M1,6,35,71,10800.0,False,-2809.7138756605514,-1734.1243323564915,0,14,2025-07-08 00:00:00,2025-07-21 00:00:00,14,2025-06-24 00:00:00,2025-07-07 00:00:00,2025-07-22 00:10:00,2025-07-22 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002392299999996794,0,False
2025-07-23 00:00:00,2025-07-23 06:00:00,M1,6,35,71,10800.0,False,-2881.2432296634606,-1874.5026379103067,0,14,2025-07-09 00:00:00,2025-07-22 00:00:00,14,2025-06-25 00:00:00,2025-07-08 00:00:00,2025-07-23 00:10:00,2025-07-23 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0022536000000172862,0,False
2025-07-24 00:00:00,2025-07-24 06:00:00,M1,6,35,71,10800.0,False,-4340.443408941144,-2926.9744291297766,0,14,2025-07-10 00:00:00,2025-07-23 00:00:00,14,2025-06-26 00:00:00,2025-07-09 00:00:00,2025-07-24 00:10:00,2025-07-24 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0022292999999535823,0,False
2025-07-25 00:00:00,2025-07-25 06:00:00,M1,6,35,71,4631.184101734569,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-11 00:00:00,2025-07-24 00:00:00,14,2025-06-27 00:00:00,2025-07-10 00:00:00,2025-07-25 00:10:00,2025-07-25 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0022956999999905747,0,False
2025-07-26 00:00:00,2025-07-26 06:00:00,M1,6,35,71,5032.570800743824,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-12 00:00:00,2025-07-25 00:00:00,14,2025-06-28 00:00:00,2025-07-11 00:00:00,2025-07-26 00:10:00,2025-07-26 06:00:00,frozen_current_point_measurement_proxy,7.275957614183426e-12,0.0027033000000074026,0,False
2025-07-27 00:00:00,2025-07-27 06:00:00,M1,6,35,71,10800.0,False,-1722.1435021666532,-1458.4522656424385,0,14,2025-07-13 00:00:00,2025-07-26 00:00:00,14,2025-06-29 00:00:00,2025-07-12 00:00:00,2025-07-27 00:10:00,2025-07-27 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0028039999999691645,0,False
2025-07-28 00:00:00,2025-07-28 06:00:00,M1,6,35,71,10800.0,False,-2640.097128524085,-2049.675494996978,0,14,2025-07-14 00:00:00,2025-07-27 00:00:00,14,2025-06-30 00:00:00,2025-07-13 00:00:00,2025-07-28 00:10:00,2025-07-28 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.00242919999999458,0,False
2025-07-29 00:00:00,2025-07-29 06:00:00,M1,6,35,71,10786.795919135802,True,1388.2091157760926,-219.0839107301046,8,14,2025-07-15 00:00:00,2025-07-28 00:00:00,14,2025-07-01 00:00:00,2025-07-14 00:00:00,2025-07-29 00:10:00,2025-07-29 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0026887000000215266,0,False
2025-07-30 00:00:00,2025-07-30 06:00:00,M1,6,35,71,10800.0,True,16.566632567344772,-545.4877195591415,12,14,2025-07-16 00:00:00,2025-07-29 00:00:00,14,2025-07-02 00:00:00,2025-07-15 00:00:00,2025-07-30 00:10:00,2025-07-30 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002754600000002938,0,False
2025-07-31 00:00:00,2025-07-31 06:00:00,M1,6,35,71,10800.0,False,-2734.2939399083257,-2517.735727046374,0,14,2025-07-17 00:00:00,2025-07-30 00:00:00,14,2025-07-03 00:00:00,2025-07-16 00:00:00,2025-07-31 00:10:00,2025-07-31 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0026508000000262655,0,False
2025-08-01 00:00:00,2025-08-01 06:00:00,M1,6,35,71,3492.9783341296284,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-18 00:00:00,2025-07-31 00:00:00,14,2025-07-04 00:00:00,2025-07-17 00:00:00,2025-08-01 00:10:00,2025-08-01 06:00:00,frozen_current_point_measurement_proxy,0.0,0.0022220000000174878,0,False
2025-08-02 00:00:00,2025-08-02 06:00:00,M1,6,35,71,4689.265210214943,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-19 00:00:00,2025-08-01 00:00:00,14,2025-07-05 00:00:00,2025-07-18 00:00:00,2025-08-02 00:10:00,2025-08-02 06:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.0022334000000228116,0,False
2025-08-03 00:00:00,2025-08-03 06:00:00,M1,6,35,71,9802.808031456787,False,-5436.34895804633,-5436.34895804633,0,14,2025-07-20 00:00:00,2025-08-02 00:00:00,14,2025-07-06 00:00:00,2025-07-19 00:00:00,2025-08-03 00:10:00,2025-08-03 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002397099999996044,0,False
2025-08-04 00:00:00,2025-08-04 06:00:00,M1,6,35,71,10130.114592592592,False,-4235.0206315677515,-4235.0206315677515,0,14,2025-07-21 00:00:00,2025-08-03 00:00:00,14,2025-07-07 00:00:00,2025-07-20 00:00:00,2025-08-04 00:10:00,2025-08-04 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002696200000002591,0,False
2025-08-05 00:00:00,2025-08-05 06:00:00,M1,6,35,71,10084.62162962963,False,-3726.8295164439783,-3674.1155884080313,0,14,2025-07-22 00:00:00,2025-08-04 00:00:00,14,2025-07-08 00:00:00,2025-07-21 00:00:00,2025-08-05 00:10:00,2025-08-05 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002922899999987294,0,False
2025-08-06 00:00:00,2025-08-06 06:00:00,M1,6,35,71,10104.266185185184,False,-4852.897727722117,-4852.897727722117,0,14,2025-07-23 00:00:00,2025-08-05 00:00:00,14,2025-07-09 00:00:00,2025-07-22 00:00:00,2025-08-06 00:10:00,2025-08-06 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002464400000008027,0,False
2025-08-07 00:00:00,2025-08-07 06:00:00,M1,6,35,71,10800.0,False,-4992.592261543309,-4396.947746512546,0,14,2025-07-24 00:00:00,2025-08-06 00:00:00,14,2025-07-10 00:00:00,2025-07-23 00:00:00,2025-08-07 00:10:00,2025-08-07 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002838199999985136,0,False
2025-08-08 00:00:00,2025-08-08 06:00:00,M1,6,35,71,4339.249474561726,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-25 00:00:00,2025-08-07 00:00:00,14,2025-07-11 00:00:00,2025-07-24 00:00:00,2025-08-08 00:10:00,2025-08-08 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002409099999965747,0,False
2025-08-09 00:00:00,2025-08-09 06:00:00,M1,6,35,71,3800.9701702839484,False,-7847.441999999998,-7847.441999999998,0,14,2025-07-26 00:00:00,2025-08-08 00:00:00,14,2025-07-12 00:00:00,2025-07-25 00:00:00,2025-08-09 00:10:00,2025-08-09 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002803200000016659,0,False
2025-08-10 00:00:00,2025-08-10 06:00:00,M1,6,35,71,10096.457962962962,False,-6010.030396735189,-6010.030396735189,0,14,2025-07-27 00:00:00,2025-08-09 00:00:00,14,2025-07-13 00:00:00,2025-07-26 00:00:00,2025-08-10 00:10:00,2025-08-10 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002597700000023906,0,False
2025-08-11 00:00:00,2025-08-11 06:00:00,M1,6,35,71,10655.033610888884,False,-4143.131808401965,-4143.131808401965,0,14,2025-07-28 00:00:00,2025-08-10 00:00:00,14,2025-07-14 00:00:00,2025-07-27 00:00:00,2025-08-11 00:10:00,2025-08-11 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0029006000000322274,0,False
2025-08-12 00:00:00,2025-08-12 06:00:00,M1,6,35,71,10800.0,False,-4621.378835684978,-4081.7815621843765,0,14,2025-07-29 00:00:00,2025-08-11 00:00:00,14,2025-07-15 00:00:00,2025-07-28 00:00:00,2025-08-12 00:10:00,2025-08-12 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0026043999999956213,0,False
2025-08-13 00:00:00,2025-08-13 06:00:00,M1,6,35,71,10125.64438888889,False,-4287.870466611394,-4033.9947053035226,0,14,2025-07-30 00:00:00,2025-08-12 00:00:00,14,2025-07-16 00:00:00,2025-07-29 00:00:00,2025-08-13 00:10:00,2025-08-13 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0030282999999826643,0,False
2025-08-14 00:00:00,2025-08-14 06:00:00,M1,6,35,71,10070.838981481482,False,-2861.898814808194,-2446.2047077875827,0,14,2025-07-31 00:00:00,2025-08-13 00:00:00,14,2025-07-17 00:00:00,2025-07-30 00:00:00,2025-08-14 00:10:00,2025-08-14 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.002656399999978021,0,False
2025-08-15 00:00:00,2025-08-15 06:00:00,M1,6,35,71,3204.368590876544,True,-7332.97522733782,-7375.350150583176,4,14,2025-08-01 00:00:00,2025-08-14 00:00:00,14,2025-07-18 00:00:00,2025-07-31 00:00:00,2025-08-15 00:10:00,2025-08-15 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0027532999999948515,0,False
2025-08-16 00:00:00,2025-08-16 06:00:00,M1,6,35,71,2344.96022817284,True,-6363.507501897338,-7052.2835298568225,6,14,2025-08-02 00:00:00,2025-08-15 00:00:00,14,2025-07-19 00:00:00,2025-08-01 00:00:00,2025-08-16 00:10:00,2025-08-16 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.0023429999999962092,0,False
2025-08-17 00:00:00,2025-08-17 06:00:00,M1,6,35,71,10800.0,False,-5837.750981062222,-5369.294663083886,0,14,2025-08-03 00:00:00,2025-08-16 00:00:00,14,2025-07-20 00:00:00,2025-08-02 00:00:00,2025-08-17 00:10:00,2025-08-17 06:00:00,frozen_current_point_measurement_proxy,1.8189894035458565e-12,0.002698000000009415,0,False
2025-08-18 00:00:00,2025-08-18 06:00:00,M1,6,35,71,10421.69947466049,False,-3497.716611733699,-3235.185316014193,0,14,2025-08-04 00:00:00,2025-08-17 00:00:00,14,2025-07-21 00:00:00,2025-08-03 00:00:00,2025-08-18 00:10:00,2025-08-18 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.003206299999988005,0,False
2025-08-19 00:00:00,2025-08-19 06:00:00,M1,6,35,71,9858.614927012344,False,-4894.975418219628,-4894.975418219628,0,14,2025-08-05 00:00:00,2025-08-18 00:00:00,14,2025-07-22 00:00:00,2025-08-04 00:00:00,2025-08-19 00:10:00,2025-08-19 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002892499999973097,0,False
2025-08-20 00:00:00,2025-08-20 06:00:00,M1,6,35,71,10800.0,True,75.91445912333431,-195.07753272688348,10,14,2025-08-06 00:00:00,2025-08-19 00:00:00,14,2025-07-23 00:00:00,2025-08-05 00:00:00,2025-08-20 00:10:00,2025-08-20 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.003117099999997208,0,False
2025-08-21 00:00:00,2025-08-21 06:00:00,M1,6,35,71,10704.158455518522,False,-4821.701628770994,-4316.946632223384,0,14,2025-08-07 00:00:00,2025-08-20 00:00:00,14,2025-07-24 00:00:00,2025-08-06 00:00:00,2025-08-21 00:10:00,2025-08-21 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002629399999989346,0,False
2025-08-22 00:00:00,2025-08-22 06:00:00,M1,6,35,71,2571.8187604938294,True,-5816.78087658448,-6876.0354660446565,5,14,2025-08-08 00:00:00,2025-08-21 00:00:00,14,2025-07-25 00:00:00,2025-08-07 00:00:00,2025-08-22 00:10:00,2025-08-22 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002454200000045148,0,False
2025-08-23 00:00:00,2025-08-23 06:00:00,M1,6,35,71,3480.8218105123474,False,-7805.220634581728,-7805.220634581728,0,14,2025-08-09 00:00:00,2025-08-22 00:00:00,14,2025-07-26 00:00:00,2025-08-08 00:00:00,2025-08-23 00:10:00,2025-08-23 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0025110000000267974,0,False
2025-08-24 00:00:00,2025-08-24 06:00:00,M1,6,35,71,9149.441393228391,False,-4865.858407125974,-4865.858407125974,0,14,2025-08-10 00:00:00,2025-08-23 00:00:00,14,2025-07-27 00:00:00,2025-08-09 00:00:00,2025-08-24 00:10:00,2025-08-24 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0024581999999782056,0,False
2025-08-25 00:00:00,2025-08-25 06:00:00,M1,6,35,71,10790.483457407408,False,-2772.0652698151034,-1192.76655057399,0,14,2025-08-11 00:00:00,2025-08-24 00:00:00,14,2025-07-28 00:00:00,2025-08-10 00:00:00,2025-08-25 00:10:00,2025-08-25 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.002543199999990975,0,False
2025-08-26 00:00:00,2025-08-26 06:00:00,M1,6,35,71,10109.043481129625,False,-4516.700019117553,-4377.087454022441,0,14,2025-08-12 00:00:00,2025-08-25 00:00:00,14,2025-07-29 00:00:00,2025-08-11 00:00:00,2025-08-26 00:10:00,2025-08-26 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0026019999999675747,0,False
2025-08-27 00:00:00,2025-08-27 06:00:00,M1,6,35,71,10800.0,False,-2981.488513813097,-2664.0997610798777,0,14,2025-08-13 00:00:00,2025-08-26 00:00:00,14,2025-07-30 00:00:00,2025-08-12 00:00:00,2025-08-27 00:10:00,2025-08-27 06:00:00,frozen_current_point_measurement_proxy,9.094947017729282e-13,0.0024872000000186745,0,False
2025-08-28 00:00:00,2025-08-28 06:00:00,M1,6,35,71,10799.312531481482,False,-2183.411841600225,-2013.4165019840798,0,14,2025-08-14 00:00:00,2025-08-27 00:00:00,14,2025-07-31 00:00:00,2025-08-13 00:00:00,2025-08-28 00:10:00,2025-08-28 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0026848999999629086,0,False
2025-08-29 00:00:00,2025-08-29 06:00:00,M1,6,35,71,4860.925835410497,False,-7847.441999999998,-7847.441999999998,0,14,2025-08-15 00:00:00,2025-08-28 00:00:00,14,2025-08-01 00:00:00,2025-08-14 00:00:00,2025-08-29 00:10:00,2025-08-29 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0024341999999819564,0,False
2025-08-30 00:00:00,2025-08-30 06:00:00,M1,6,35,71,3573.726248666666,True,-7421.399107320632,-7459.242664652628,2,14,2025-08-16 00:00:00,2025-08-29 00:00:00,14,2025-08-02 00:00:00,2025-08-15 00:00:00,2025-08-30 00:10:00,2025-08-30 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0025709999999889988,0,False
2025-08-31 00:00:00,2025-08-31 06:00:00,M1,6,35,71,9596.701216746907,False,-2244.7754655157078,-1871.4474888937843,0,14,2025-08-17 00:00:00,2025-08-30 00:00:00,14,2025-08-03 00:00:00,2025-08-16 00:00:00,2025-08-31 00:10:00,2025-08-31 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0028838000000064312,0,False
2025-09-01 00:00:00,2025-09-01 06:00:00,M1,6,35,71,10800.0,False,-4710.653967795794,-3643.962196865963,0,14,2025-08-18 00:00:00,2025-08-31 00:00:00,14,2025-08-04 00:00:00,2025-08-17 00:00:00,2025-09-01 00:10:00,2025-09-01 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0026851000000078784,0,False
2025-09-02 00:00:00,2025-09-02 06:00:00,M1,6,35,71,10763.642391975309,False,-4313.942283088012,-4177.1698292536375,0,14,2025-08-19 00:00:00,2025-09-01 00:00:00,14,2025-08-05 00:00:00,2025-08-18 00:00:00,2025-09-02 00:10:00,2025-09-02 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.0029753000000027896,0,False
2025-09-03 00:00:00,2025-09-03 06:00:00,M1,6,35,71,10800.0,False,-6142.723346855463,-5876.5541818943875,0,14,2025-08-20 00:00:00,2025-09-02 00:00:00,14,2025-08-06 00:00:00,2025-08-19 00:00:00,2025-09-03 00:10:00,2025-09-03 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.0029341000000044914,0,False
2025-09-04 00:00:00,2025-09-04 06:00:00,M1,6,35,71,10067.797518518519,False,-6686.37036494505,-6686.37036494505,0,14,2025-08-21 00:00:00,2025-09-03 00:00:00,14,2025-08-07 00:00:00,2025-08-20 00:00:00,2025-09-04 00:10:00,2025-09-04 06:00:00,frozen_current_point_measurement_proxy,2.2737367544323206e-13,0.002525999999988926,0,False
2025-09-05 00:00:00,2025-09-05 06:00:00,M1,6,35,71,6667.678726734562,False,-7847.441999999998,-7847.441999999998,0,14,2025-08-22 00:00:00,2025-09-04 00:00:00,14,2025-08-08 00:00:00,2025-08-21 00:00:00,2025-09-05 00:10:00,2025-09-05 06:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.00242940000003955,0,False
2025-09-06 00:00:00,2025-09-06 06:00:00,M1,6,35,71,6554.966570228241,False,-7847.441999999998,-7847.441999999998,0,14,2025-08-23 00:00:00,2025-09-05 00:00:00,14,2025-08-09 00:00:00,2025-08-22 00:00:00,2025-09-06 00:10:00,2025-09-06 06:00:00,frozen_current_point_measurement_proxy,5.684341886080802e-14,0.002166799999997693,0,False
2025-09-07 00:00:00,2025-09-07 06:00:00,M1,6,35,71,10084.517277777777,False,-4060.4158080944435,-3322.5375871402093,0,14,2025-08-24 00:00:00,2025-09-06 00:00:00,14,2025-08-10 00:00:00,2025-08-23 00:00:00,2025-09-07 00:10:00,2025-09-07 06:00:00,frozen_current_point_measurement_proxy,4.547473508864641e-13,0.003127200000051289,0,False
2025-09-08 00:00:00,2025-09-08 06:00:00,M1,6,35,71,10757.824423611113,False,-4158.213367784939,-3757.713136031793,0,14,2025-08-25 00:00:00,2025-09-07 00:00:00,14,2025-08-11 00:00:00,2025-08-24 00:00:00,2025-09-08 00:10:00,2025-09-08 06:00:00,frozen_current_point_measurement_proxy,0.0,0.002745799999956944,0,False
