interval_start,interval_end,decision_time,plan_day,natural_day,step,template_label,input_time_label,strategy,load_model,pv_model,alpha,terminal_mode,load_actual_kw,pv_actual_kw,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,net_forecast_kwh,residual_margin_kwh,plan_grid_kwh,emergency_grid_kwh,charge_kwh,discharge_kwh,soc_before_kwh,soc_after_kwh,unused_supply_kwh,price_yuan_per_kwh,plan_cost_yuan,emergency_cost_yuan,forecast_source_max_timestamp,residual_source_max_timestamp,residual_history_days
2025-01-12 15:50:00,2025-01-12 16:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,94,15:50-16:00,15:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6467.3972,1987.8303,1077.8995333333332,331.30505,1095.2237166666666,322.32115999999996,772.9025566666667,107.4203109999999,1017.5710421522647,0.0,0.0,0.0,10800.0,10800.0,270.9765588189314,0.7823,796.0458262757166,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 16:00:00,2025-01-12 16:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,95,16:00-16:10,16:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6308.01,1731.525,1051.335,288.5875,1085.6133333333332,273.79249999999996,811.8208333333332,78.09275833333332,889.9135916666665,0.0,0.0,0.0,10800.0,10800.0,127.16609166666649,0.8055,716.8253980874999,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 16:10:00,2025-01-12 16:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,96,16:10-16:20,16:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6420.3864,1445.9615,1070.0644,240.9935833333333,1066.4095166666666,227.59921,838.8103066666666,97.3660484999998,936.1763551666664,0.0,0.0,0.0,10800.0,10800.0,107.10553849999974,0.8271,774.3114633583498,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 16:20:00,2025-01-12 16:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,97,16:20-16:30,16:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6468.5252,1133.8848,1078.0875333333333,188.9808,1042.9378166666665,181.62417666666664,861.3136399999999,101.09751375000005,962.4111537499999,0.0,0.0,0.0,10800.0,10800.0,73.30442041666652,0.8519,819.878061879625,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 16:30:00,2025-01-12 16:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,98,16:30-16:40,16:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6336.41,830.6625,1056.0683333333332,138.44375,1032.1833333333334,135.07625,897.1070833333334,90.54168541666664,987.64876875,0.0,0.0,0.0,10800.0,10800.0,70.0241854166668,0.8791,868.242032608125,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 16:40:00,2025-01-12 16:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,99,16:40-16:50,16:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6259.159,569.9385,1043.1931666666665,94.98974999999999,1051.41015,89.19438999999998,962.2157599999999,96.60461583333328,1058.8203758333332,0.0,0.0,0.0,10800.0,10800.0,110.61695916666667,0.9024,955.4795071519999,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 16:50:00,2025-01-12 17:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,100,16:50-17:00,16:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6294.723,300.0837,1049.1205,50.01395,1059.6464666666666,42.899493333333325,1016.7469733333332,117.1235458333334,1133.8705191666666,0.0,0.0,0.0,10800.0,10800.0,134.76396916666658,0.9163,1038.9655567124166,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 17:00:00,2025-01-12 17:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,101,17:00-17:10,17:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6377.82,70.6125,1062.9699999999998,11.768749999999999,1051.5166666666667,7.558749999999999,1043.9579166666667,136.52733958333323,1180.48525625,0.0,0.0,0.0,10800.0,10800.0,129.28400625000017,0.9264,1093.60154139,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 17:10:00,2025-01-12 17:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,102,17:10-17:20,17:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6396.2264,0.7207,1066.037733333333,0.12011666666666666,1057.1377333333332,0.0,1057.1377333333332,121.34776583333327,1178.4854991666666,0.0,0.0,0.0,10800.0,10800.0,112.56788250000022,0.9462,1115.0829793115,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 17:20:00,2025-01-12 17:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,103,17:20-17:30,17:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6351.6336,0.7496,1058.6055999999999,0.12493333333333334,1050.05735,0.4492166666666667,1049.6081333333334,112.11567433333332,1161.7238076666667,0.0,0.0,0.0,10800.0,10800.0,103.24314100000015,0.9742,1131.7513334288667,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 17:30:00,2025-01-12 17:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,104,17:30-17:40,17:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6349.21,0.0,1058.2016666666666,0.0,1051.86,0.0,1051.86,114.66828333333311,1166.528283333333,0.0,0.0,0.0,10800.0,10800.0,108.3266166666665,0.9862,1150.430193023333,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 17:40:00,2025-01-12 17:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,105,17:40-17:50,17:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,6370.0791,0.0,1061.67985,0.0,1086.9624666666666,0.0,1086.9624666666666,109.95132083333314,1196.9137874999997,0.0,0.0,0.0,10800.0,10800.0,135.23393749999968,0.976,1168.1878565999996,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 17:50:00,2025-01-12 18:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,106,17:50-18:00,17:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,5658.4191,0.0538,943.06985,0.008966666666666666,954.9336166666667,0.032249999999999994,954.9013666666667,98.24936066666668,1053.1507273333334,0.0,0.0,0.0,10800.0,10800.0,110.0898440000002,1.0742,1131.2945113014669,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 18:00:00,2025-01-12 18:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,107,18:00-18:10,18:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4546.19,0.0,757.6983333333333,0.0,734.0416666666666,0.0,734.0416666666666,29.333283333333306,763.3749499999999,0.0,0.0,0.0,10800.0,10800.0,5.676616666666632,1.2313,939.9435759349999,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 18:10:00,2025-01-12 18:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,108,18:10-18:20,18:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4228.9202,0.0,704.8200333333332,0.0,723.1414166666666,0.0,723.1414166666666,10.625998333333419,733.767415,0.0,0.0,0.0,10800.0,10800.0,28.947381666666843,1.2561,921.6852499815001,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 18:20:00,2025-01-12 18:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,109,18:20-18:30,18:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4286.486,0.0039,714.4143333333333,0.00065,767.9411166666666,0.002313333333333333,767.9388033333333,20.238340499999893,788.1771438333333,0.0,0.0,0.0,10800.0,10800.0,73.76346049999995,1.2447,981.0440909293499,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 18:30:00,2025-01-12 18:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,110,18:30-18:40,18:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4367.87,0.0,727.9783333333332,0.0,754.3649999999999,0.0,754.3649999999999,40.068016666666686,794.4330166666666,0.0,0.0,0.0,10800.0,10800.0,66.45468333333338,1.2545,996.6162194083332,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 18:40:00,2025-01-12 18:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,111,18:40-18:50,18:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4537.8895,0.0,756.3149166666667,0.0,726.7196666666666,0.0,726.7196666666666,31.49766583333341,758.2173325,0.0,0.0,0.0,10800.0,10800.0,1.9024158333332934,1.2522,949.4397437565,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 18:50:00,2025-01-12 19:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,112,18:50-19:00,18:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4587.5222,0.0,764.5870333333334,0.0,731.6929666666666,9.333333333333333e-05,731.6928733333333,31.887154375000044,453.49664270833216,0.0,0.0,311.0903906250012,10800.0,10454.344010416666,0.0,1.2881,584.1490254726027,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 19:00:00,2025-01-12 19:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,113,19:00-19:10,19:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4480.79,0.0,746.7983333333333,0.0,760.5666666666666,0.0,760.5666666666666,31.84626249999998,0.0,0.0,0.0,746.7983333333333,10454.344010416666,9624.56808449074,0.0,1.3466,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 19:10:00,2025-01-12 19:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,114,19:10-19:20,19:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4401.4115,0.0,733.5685833333333,0.0,762.6943833333332,0.0,762.6943833333332,33.04288666666672,0.0,0.0,0.0,733.5685833333333,9624.56808449074,8809.491880787036,0.0,1.3523,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 19:20:00,2025-01-12 19:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,115,19:20-19:30,19:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4417.2372,0.0,736.2061999999999,0.0,737.8425833333333,0.0,737.8425833333333,27.921009166666714,0.0,0.0,0.0,736.2061999999999,8809.491880787036,7991.484991898147,0.0,1.3445,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 19:30:00,2025-01-12 19:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,116,19:30-19:40,19:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4399.92,0.0,733.3199999999999,0.0,722.3916666666667,0.0,722.3916666666667,21.21519999999997,0.0,0.0,0.0,733.3199999999999,7991.484991898147,7176.684991898147,0.0,1.3483,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 19:40:00,2025-01-12 19:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,117,19:40-19:50,19:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4189.704,0.0,698.2839999999999,0.0,750.8413166666666,0.0,750.8413166666666,12.410737500000003,0.0,0.0,0.0,698.2839999999999,7176.684991898147,6400.813880787036,0.0,1.349,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 19:50:00,2025-01-12 20:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,118,19:50-20:00,19:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4141.0549,0.0,690.1758166666666,0.0,759.4042333333333,0.0,759.4042333333333,16.84648999999999,0.0,0.0,0.0,690.1758166666666,6400.813880787036,5633.951862268518,0.0,1.3473,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 20:00:00,2025-01-12 20:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,119,20:00-20:10,20:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4324.36,0.0,720.7266666666666,0.0,725.2749999999999,0.0,725.2749999999999,12.93846666666669,0.0,0.0,0.0,720.7266666666666,5633.951862268518,4833.144454861111,0.0,1.3482,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 20:10:00,2025-01-12 20:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,120,20:10-20:20,20:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4445.4175,0.0,740.9029166666666,0.0,693.43795,0.0,693.43795,12.42765333333331,0.0,0.0,0.0,740.9029166666666,4833.144454861111,4009.918991898148,0.0,1.3513,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 20:20:00,2025-01-12 20:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,121,20:20-20:30,20:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4415.9451,0.0,735.9908499999999,0.0,713.2406833333332,0.0,713.2406833333332,7.682842500000039,0.0,0.0,0.0,735.9908499999999,4009.918991898148,3192.151380787037,0.0,1.34,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 20:30:00,2025-01-12 20:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,122,20:30-20:40,20:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4351.83,0.0,725.305,0.0,753.5883333333333,0.0,753.5883333333333,14.987555833333374,0.0,0.0,0.0,725.305,3192.151380787037,2386.256936342593,0.0,1.3489,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 20:40:00,2025-01-12 20:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,123,20:40-20:50,20:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4440.6759,0.0,740.11265,0.0,738.7772666666666,0.0,738.7772666666666,20.537427500000017,0.0,0.0,0.0,740.11265,2386.256936342593,1563.909547453704,0.0,1.3952,0.0,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 20:50:00,2025-01-12 21:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,124,20:50-21:00,20:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4565.7504,0.0,760.9584,0.0,734.1457,0.0,734.1457,18.997229166666596,753.1429291666666,0.0,0.0,7.815470833333393,1563.909547453704,1555.2256909722223,0.0,1.2226,920.7925451991665,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 21:00:00,2025-01-12 21:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,125,21:00-21:10,21:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4563.06,0.0,760.51,0.0,755.5666666666666,0.0,755.5666666666666,27.05231749999998,782.6189841666666,0.0,22.108984166666573,0.0,1555.2256909722223,1575.1237767222221,0.0,0.9332,730.3400360243332,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 21:10:00,2025-01-12 21:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,126,21:10-21:20,21:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4388.8838,0.0,731.4806333333332,0.0,752.2540333333333,0.0,752.2540333333333,29.474410833333277,781.7284441666666,0.0,50.24781083333335,0.0,1575.1237767222221,1620.3468064722222,0.0,0.9068,708.8713531703332,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 21:20:00,2025-01-12 21:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,127,21:20-21:30,21:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4344.5437,0.0,724.0906166666666,0.0,748.3642333333333,0.0,748.3642333333333,19.79961916666664,768.1638525,0.0,44.07323583333334,0.0,1620.3468064722222,1660.0127187222222,0.0,0.9371,719.84634617775,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 21:30:00,2025-01-12 21:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,128,21:30-21:40,21:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4493.23,0.0,748.8716666666666,0.0,767.81,0.0,767.81,40.121199999999966,807.9311999999999,0.0,59.05953333333332,0.0,1660.0127187222222,1713.166298722222,0.0,0.9371,757.1123275199999,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 21:40:00,2025-01-12 21:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,129,21:40-21:50,21:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4535.351,0.0,755.8918333333332,0.0,788.7005166666665,0.0,788.7005166666665,37.33858666666667,826.0391033333332,0.0,70.14726999999993,0.0,1713.166298722222,1776.298841722222,0.0,0.9871,815.3831989003331,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 21:50:00,2025-01-12 22:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,130,21:50-22:00,21:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,4050.9401,0.0,675.1566833333333,0.0,694.5243333333333,0.0,694.5243333333333,21.9517291666667,716.4760625,0.0,41.31937916666675,0.0,1776.298841722222,1813.4862829722222,0.0,0.7764,556.272014925,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 22:00:00,2025-01-12 22:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,131,22:00-22:10,22:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3378.84,0.0,563.14,0.0,548.0883333333334,0.0,548.0883333333334,-0.1382333333332604,1381.2834333333335,0.0,818.1434333333335,0.0,1813.4862829722222,2549.8153729722226,0.0,0.4209,581.3821970900001,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 22:10:00,2025-01-12 22:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,132,22:10-22:20,22:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3322.2707,0.0,553.7117833333333,0.0,539.5484166666666,0.0,539.5484166666666,-2.0709416666666844,1370.8108083333332,0.0,817.0990249999999,0.0,2549.8153729722226,3285.2044954722223,0.0,0.3859,528.9958909358332,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 22:20:00,2025-01-12 22:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,133,22:20-22:30,22:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3423.7006,0.0,570.6167666666666,0.0,563.0559499999999,0.0,563.0559499999999,0.948682500000045,564.0046325,0.0,0.0,6.612134166666692,3285.2044954722223,3277.8576797314818,0.0,0.4368,246.357223476,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 22:30:00,2025-01-12 22:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,134,22:30-22:40,22:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3427.48,0.0,571.2466666666667,0.0,564.3383333333334,0.0,564.3383333333334,2.1098841666666837,1399.7815508333333,0.0,828.5348841666666,0.0,3277.8576797314818,4023.5390754814816,0.0,0.4198,587.6282950398333,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 22:40:00,2025-01-12 22:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,135,22:40-22:50,22:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3510.6784,0.0,585.1130666666666,0.0,589.8358,0.0,589.8358,8.607457499999976,1431.776590833333,0.0,833.3333333333333,0.0,4023.5390754814816,4773.539075481482,13.33019083333329,0.4186,599.3416809228332,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 22:50:00,2025-01-12 23:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,136,22:50-23:00,22:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3494.6758,0.0,582.4459666666667,0.0,582.0661833333334,0.0,582.0661833333334,-2.5945466666665986,1412.8049700000001,0.0,830.3590033333335,0.0,4773.539075481482,5520.862178481482,0.0,0.4241,599.170587777,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 23:00:00,2025-01-12 23:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,137,23:00-23:10,23:00,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3475.49,0.0,579.2483333333332,0.0,557.335,0.0,557.335,-8.672766666666734,1381.9955666666665,0.0,802.7472333333333,0.0,5520.862178481482,6243.334688481482,0.0,0.4237,585.5515215966666,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 23:10:00,2025-01-12 23:20:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,138,23:10-23:20,23:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3700.8521,0.0,616.8086833333333,0.0,592.1239833333333,0.0,592.1239833333333,15.640900833333248,1441.0982175,0.0,824.2895341666666,0.0,6243.334688481482,6985.195269231482,0.0,0.4248,612.178522794,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 23:20:00,2025-01-12 23:30:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,139,23:20-23:30,23:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3590.6135,0.0,598.4355833333333,0.0,604.0571166666666,0.0,604.0571166666666,33.28970333333336,1470.6801533333332,0.0,833.3333333333333,0.0,6985.195269231482,7735.195269231482,38.911236666666696,0.424,623.5683850133332,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 23:30:00,2025-01-12 23:40:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,140,23:30-23:40,23:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3323.1,0.0,553.8499999999999,0.0,586.6166666666666,0.0,586.6166666666666,17.057150000000046,1437.00715,0.0,833.3333333333333,0.0,7735.195269231482,8485.19526923148,49.823816666666744,0.422,606.4170173,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 23:40:00,2025-01-12 23:50:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,141,23:40-23:50,23:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3636.9669,0.0,606.1611499999999,0.0,614.9030666666666,0.0,614.9030666666666,19.856999166666665,1468.0933991666666,0.0,833.3333333333333,0.0,8485.19526923148,9235.19526923148,28.59891583333342,0.424,622.4716012466666,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-12 23:50:00,2025-01-13 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,142,23:50-0:00+1,23:50,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3687.2144,0.0,614.5357333333333,0.0,627.3295499999999,0.0,627.3295499999999,-2.4481408333333636,624.8814091666666,0.0,10.345675833333303,0.0,9235.19526923148,9244.50637748148,0.0,0.4271,266.88684985508326,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-13 00:00:00,2025-01-13 00:10:00,2025-01-12 00:00:00,2025-01-12 00:00:00,2025-01-13 00:00:00,143,0:00-0:10+1,0:00+1,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3428.92,0.0,571.4866666666667,0.0,608.2516666666667,0.0,608.2516666666667,20.538164166666775,628.7898308333334,0.0,57.30316416666676,0.0,9244.50637748148,9296.07922523148,0.0,0.4276,268.8705316643334,0.0,2025-01-12 00:00:00,2025-01-11 00:10:00,10
2025-01-13 00:10:00,2025-01-13 00:20:00,2025-01-13 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,0,0:10-0:20,00:10,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3664.8226,0.0,610.8037666666667,0.0,607.3944666666666,0.0,607.3944666666666,32.26870833333339,680.784591409466,0.0,69.98082474279931,0.0,9296.07922523148,9359.0619675,0.0,0.4248,289.1972944307412,0.0,2025-01-13 00:00:00,2025-01-12 00:10:00,11
2025-01-13 00:20:00,2025-01-13 00:30:00,2025-01-13 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,1,0:20-0:30,00:20,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3796.0254,0.0,632.6709,0.0,611.2273833333334,0.0,611.2273833333334,34.51391666666666,1479.0746333333332,0.0,833.3333333333333,0.0,9359.0619675,10109.0619675,13.07039999999995,0.4245,627.86718185,0.0,2025-01-13 00:00:00,2025-01-12 00:10:00,11
2025-01-13 00:30:00,2025-01-13 00:40:00,2025-01-13 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,2,0:30-0:40,00:30,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3640.21,0.0,606.7016666666666,0.0,608.8933333333333,0.0,608.8933333333333,22.051408333333313,630.9447416666667,0.0,24.24307500000009,0.0,10109.0619675,10130.880735,0.0,0.4269,269.3503102175,0.0,2025-01-13 00:00:00,2025-01-12 00:10:00,11
2025-01-13 00:40:00,2025-01-13 00:50:00,2025-01-13 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,3,0:40-0:50,00:40,Q2v2_continuous_warmup,same_weekday_2w,recent_5d,0.65,pwl,3622.5043,0.0,603.7507166666667,0.0,609.8078333333333,0.0,609.8078333333333,23.500558333333345,633.3083916666667,0.0,29.557675000000017,0.0,10130.880735,10157.482642500001,0.0,0.4272,270.54934492,0.0,2025-01-13 00:00:00,2025-01-12 00:10:00,11
